pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
184,1,42.0,36.0,1,2,2,pareto,mc
184,2,21.0,74.0,1,1,1,beta,nmc
184,3,23.0,72.0,2,2,4,beta,mc
184,4,40.0,38.0,2,2,4,pareto,mc
184,5,19.0,75.0,2,1,3,beta,nc
184,6,62.0,24.0,1,2,2,pareto,mc
184,7,19.0,75.0,2,1,3,beta,mc
184,8,38.0,42.0,2,1,3,pareto,mc
184,9,44.0,40.0,1,1,1,pareto,nmc
184,10,66.0,27.0,1,1,1,pareto,nmc
184,11,23.0,72.0,2,2,4,beta,nmc
184,12,21.0,74.0,1,1,1,beta,mc
184,13,68.0,28.000000000000004,2,1,3,pareto,mc
184,14,23.0,69.0,1,1,1,beta,mc
184,15,26.0,70.0,2,1,3,beta,mc
184,16,22.0,76.0,1,2,2,beta,mc
184,17,68.0,28.000000000000004,2,1,3,pareto,nc
184,18,50.0,50.0,1,1,0,ac,nc
184,19,60.0,28.999999999999996,2,2,4,pareto,mc
184,20,27.0,69.0,1,2,2,beta,mc
184,21,66.0,27.0,1,1,1,pareto,mc
184,22,23.0,72.0,2,2,4,beta,nc
184,23,44.0,40.0,1,1,1,pareto,nc
184,24,60.0,28.999999999999996,2,2,4,pareto,nmc
184,25,42.0,36.0,1,2,2,pareto,nc
184,26,23.0,69.0,1,1,1,beta,nmc
184,27,29.0,67.0,2,2,4,beta,mc
184,28,40.0,56.00000000000001,1,1,0,ac,nc
184,29,23.0,69.0,1,1,1,beta,nc
184,30,29.0,67.0,2,2,4,beta,nmc
184,31,66.0,27.0,1,1,1,pareto,nc
184,32,27.0,69.0,1,2,2,beta,nc
184,33,26.0,70.0,2,1,3,beta,nc
184,34,29.0,67.0,2,2,4,beta,nc
184,35,22.0,76.0,1,2,2,beta,nc
184,36,62.0,24.0,1,2,2,pareto,nc
184,37,21.0,74.0,1,1,1,beta,nc
184,38,44.0,40.0,1,1,1,pareto,mc
184,39,60.0,28.999999999999996,2,2,4,pareto,nc
184,40,40.0,38.0,2,2,4,pareto,nmc
184,41,40.0,38.0,2,2,4,pareto,nc
184,42,38.0,42.0,2,1,3,pareto,nc
