pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
159,1,20.0,55.00000000000001,2,1,3,pareto,nc
159,2,63.0,36.0,1,2,2,pareto,nc
159,3,13.0,85.0,1,1,1,beta,mc
159,4,35.0,36.0,2,2,4,pareto,mc
159,5,35.0,36.0,2,2,4,pareto,nmc
159,6,68.0,23.0,1,1,1,pareto,mc
159,7,74.0,24.0,1,2,2,pareto,mc
159,8,68.0,23.0,1,1,1,pareto,nmc
159,9,41.0,59.0,1,1,1,pareto,nmc
159,10,74.0,23.0,2,2,4,pareto,nmc
159,11,9.0,89.0,2,2,4,beta,nmc
159,12,50.0,50.0,1,1,0,ac,nc
159,13,9.0,89.0,2,2,4,beta,nc
159,14,19.0,79.0,2,2,4,beta,mc
159,15,27.0,69.0,1,2,2,beta,nc
159,16,13.0,85.0,1,1,1,beta,nmc
159,17,74.0,23.0,2,2,4,pareto,nc
159,18,32.0,46.0,2,1,3,pareto,mc
159,19,16.0,79.0,2,1,3,beta,nc
159,20,41.0,59.0,1,1,1,pareto,nc
159,21,16.0,80.0,1,1,1,beta,nc
159,22,20.0,55.00000000000001,2,1,3,pareto,mc
159,23,19.0,79.0,2,2,4,beta,nc
159,24,9.0,89.0,2,2,4,beta,mc
159,25,13.0,85.0,1,1,1,beta,nc
159,26,68.0,23.0,1,1,1,pareto,nc
159,27,74.0,24.0,1,2,2,pareto,nc
159,28,12.0,85.0,2,1,3,beta,nc
159,29,74.0,23.0,2,2,4,pareto,mc
159,30,12.0,85.0,2,1,3,beta,mc
159,31,18.0,79.0,1,2,2,beta,mc
159,32,16.0,79.0,2,1,3,beta,mc
159,33,35.0,36.0,2,2,4,pareto,nc
159,34,41.0,59.0,1,1,1,pareto,mc
159,35,18.0,79.0,1,2,2,beta,nc
159,36,16.0,80.0,1,1,1,beta,nmc
159,37,32.0,46.0,2,1,3,pareto,nc
159,38,40.0,56.00000000000001,1,1,0,ac,nc
159,39,19.0,79.0,2,2,4,beta,nmc
159,40,27.0,69.0,1,2,2,beta,mc
159,41,16.0,80.0,1,1,1,beta,mc
159,42,63.0,36.0,1,2,2,pareto,mc
