pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
90,1,28.0,69.0,1,1,1,beta,nmc
90,2,32.0,43.0,2,2,4,pareto,nc
90,3,24.0,53.0,1,1,1,pareto,nc
90,4,6.0,92.0,1,1,1,beta,nc
90,5,55.0,31.0,2,1,3,pareto,mc
90,6,27.0,64.0,1,2,2,beta,mc
90,7,41.0,51.0,2,1,3,pareto,mc
90,8,24.0,53.0,1,1,1,pareto,mc
90,9,34.0,63.0,2,2,4,beta,mc
90,10,37.0,36.0,1,2,2,pareto,nc
90,11,33.0,60.0,2,2,4,beta,nmc
90,12,33.0,60.0,2,2,4,beta,nc
90,13,56.0,35.0,1,1,1,pareto,nc
90,14,15.0,82.0,2,1,3,beta,nc
90,15,15.0,82.0,2,1,3,beta,mc
90,16,21.0,71.0,2,1,3,beta,nc
90,17,28.0,67.0,1,2,2,beta,nc
90,18,28.0,67.0,1,2,2,beta,mc
90,19,28.0,69.0,1,1,1,beta,mc
90,20,24.0,53.0,1,1,1,pareto,nmc
90,21,50.0,50.0,1,1,0,ac,nc
90,22,32.0,43.0,2,2,4,pareto,mc
90,23,28.0,69.0,1,1,1,beta,nc
90,24,32.0,41.0,2,2,4,pareto,nc
90,25,36.0,46.0,1,2,2,pareto,mc
90,26,34.0,63.0,2,2,4,beta,nc
90,27,56.0,35.0,1,1,1,pareto,mc
90,28,6.0,92.0,1,1,1,beta,mc
90,29,21.0,71.0,2,1,3,beta,mc
90,30,36.0,46.0,1,2,2,pareto,nc
90,31,32.0,43.0,2,2,4,pareto,nmc
90,32,37.0,36.0,1,2,2,pareto,mc
90,33,33.0,60.0,2,2,4,beta,mc
90,34,32.0,41.0,2,2,4,pareto,mc
90,35,56.0,35.0,1,1,1,pareto,nmc
90,36,6.0,92.0,1,1,1,beta,nmc
90,37,55.0,31.0,2,1,3,pareto,nc
90,38,32.0,41.0,2,2,4,pareto,nmc
90,39,41.0,51.0,2,1,3,pareto,nc
90,40,40.0,56.00000000000001,1,1,0,ac,nc
90,41,27.0,64.0,1,2,2,beta,nc
90,42,34.0,63.0,2,2,4,beta,nmc
