pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
62,1,29.0,68.0,1,2,2,beta,nc
62,2,14.0,82.0,1,1,1,beta,mc
62,3,56.0,36.0,2,1,3,pareto,mc
62,4,50.0,50.0,1,1,0,ac,nc
62,5,53.0,43.0,1,1,1,pareto,mc
62,6,53.0,43.0,1,1,1,pareto,nmc
62,7,19.0,73.0,2,1,3,beta,nc
62,8,68.0,24.0,2,2,4,pareto,nc
62,9,16.0,81.0,1,1,1,beta,nc
62,10,49.0,31.0,1,2,2,pareto,nc
62,11,67.0,23.0,2,2,4,pareto,nc
62,12,19.0,63.0,2,1,3,pareto,nc
62,13,68.0,24.0,2,2,4,pareto,nmc
62,14,68.0,24.0,2,2,4,pareto,mc
62,15,19.0,73.0,2,1,3,beta,mc
62,16,19.0,63.0,2,1,3,pareto,mc
62,17,67.0,23.0,2,2,4,pareto,nmc
62,18,29.0,68.0,1,2,2,beta,mc
62,19,53.0,43.0,1,1,1,pareto,nc
62,20,14.0,82.0,1,1,1,beta,nmc
62,21,12.0,84.0,2,2,4,beta,nmc
62,22,16.0,77.0,2,1,3,beta,nc
62,23,19.0,75.0,1,2,2,beta,nc
62,24,16.0,81.0,1,1,1,beta,nmc
62,25,40.0,56.00000000000001,1,1,0,ac,nc
62,26,30.0,48.0,1,2,2,pareto,mc
62,27,12.0,84.0,2,2,4,beta,mc
62,28,53.0,30.0,1,1,1,pareto,nmc
62,29,16.0,77.0,2,1,3,beta,mc
62,30,56.0,36.0,2,1,3,pareto,nc
62,31,49.0,31.0,1,2,2,pareto,mc
62,32,17.0,79.0,2,2,4,beta,nmc
62,33,30.0,48.0,1,2,2,pareto,nc
62,34,19.0,75.0,1,2,2,beta,mc
62,35,14.0,82.0,1,1,1,beta,nc
62,36,17.0,79.0,2,2,4,beta,mc
62,37,53.0,30.0,1,1,1,pareto,mc
62,38,12.0,84.0,2,2,4,beta,nc
62,39,17.0,79.0,2,2,4,beta,nc
62,40,16.0,81.0,1,1,1,beta,mc
62,41,53.0,30.0,1,1,1,pareto,nc
62,42,67.0,23.0,2,2,4,pareto,mc
