pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
85,1,28.0,64.0,1,2,2,pareto,mc
85,2,12.0,71.0,1,2,2,pareto,mc
85,3,50.0,38.0,2,1,3,pareto,nc
85,4,19.0,77.0,2,2,4,beta,nc
85,5,61.0,28.000000000000004,2,2,4,pareto,nc
85,6,13.0,80.0,2,1,3,pareto,nc
85,7,26.0,71.0,2,1,3,beta,mc
85,8,20.0,75.0,1,1,1,beta,mc
85,9,22.0,72.0,1,1,1,beta,nc
85,10,50.0,50.0,1,1,0,ac,nc
85,11,50.0,38.0,2,1,3,pareto,mc
85,12,45.0,41.0,1,1,1,pareto,mc
85,13,42.0,35.0,2,2,4,pareto,nc
85,14,21.0,74.0,1,2,2,beta,nc
85,15,13.0,80.0,2,1,3,pareto,mc
85,16,53.0,27.0,1,1,1,pareto,mc
85,17,19.0,77.0,2,2,4,beta,nmc
85,18,45.0,41.0,1,1,1,pareto,nc
85,19,53.0,27.0,1,1,1,pareto,nc
85,20,26.0,71.0,2,1,3,beta,nc
85,21,12.0,71.0,1,2,2,pareto,nc
85,22,19.0,77.0,2,2,4,beta,mc
85,23,27.0,64.0,2,1,3,beta,mc
85,24,18.0,79.0,1,2,2,beta,mc
85,25,40.0,56.00000000000001,1,1,0,ac,nc
85,26,20.0,75.0,1,1,1,beta,nc
85,27,45.0,41.0,1,1,1,pareto,nmc
85,28,22.0,72.0,1,1,1,beta,nmc
85,29,42.0,35.0,2,2,4,pareto,mc
85,30,18.0,79.0,1,2,2,beta,nc
85,31,19.0,77.0,2,2,4,beta,mc
85,32,28.0,64.0,1,2,2,pareto,nc
85,33,19.0,77.0,2,2,4,beta,nc
85,34,61.0,28.000000000000004,2,2,4,pareto,mc
85,35,19.0,77.0,2,2,4,beta,nmc
85,36,61.0,28.000000000000004,2,2,4,pareto,nmc
85,37,22.0,72.0,1,1,1,beta,mc
85,38,53.0,27.0,1,1,1,pareto,nmc
85,39,27.0,64.0,2,1,3,beta,nc
85,40,42.0,35.0,2,2,4,pareto,nmc
85,41,21.0,74.0,1,2,2,beta,mc
85,42,20.0,75.0,1,1,1,beta,nmc
