pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
12,1,39.0,38.0,1,2,2,pareto,nc
12,2,16.0,82.0,2,1,3,beta,mc
12,3,60.0,30.0,1,2,2,pareto,nc
12,4,17.0,78.0,2,1,3,beta,nc
12,5,26.0,72.0,2,2,4,beta,nmc
12,6,24.0,70.0,1,1,1,beta,nmc
12,7,24.0,72.0,1,1,1,beta,nc
12,8,50.0,50.0,1,1,0,ac,nc
12,9,24.0,72.0,1,1,1,beta,mc
12,10,24.0,70.0,1,1,1,beta,mc
12,11,47.0,33.0,1,1,1,pareto,nc
12,12,23.0,48.0,2,1,3,pareto,mc
12,13,24.0,72.0,1,1,1,beta,nmc
12,14,78.0,21.0,2,2,4,pareto,nc
12,15,22.0,72.0,2,2,4,beta,mc
12,16,52.0,30.0,2,1,3,pareto,mc
12,17,23.0,48.0,2,1,3,pareto,nc
12,18,78.0,21.0,2,2,4,pareto,mc
12,19,26.0,72.0,2,2,4,beta,nc
12,20,17.0,78.0,1,2,2,beta,nc
12,21,17.0,78.0,2,1,3,beta,mc
12,22,24.0,70.0,1,1,1,beta,nc
12,23,72.0,23.0,2,2,4,pareto,mc
12,24,16.0,82.0,2,1,3,beta,nc
12,25,60.0,30.0,1,2,2,pareto,mc
12,26,22.0,72.0,2,2,4,beta,nc
12,27,78.0,21.0,2,2,4,pareto,nmc
12,28,11.0,86.0,1,2,2,beta,nc
12,29,47.0,33.0,1,1,1,pareto,mc
12,30,40.0,56.00000000000001,1,1,0,ac,nc
12,31,26.0,72.0,2,2,4,beta,mc
12,32,22.0,72.0,2,2,4,beta,nmc
12,33,50.0,44.0,1,1,1,pareto,nc
12,34,50.0,44.0,1,1,1,pareto,nmc
12,35,50.0,44.0,1,1,1,pareto,mc
12,36,72.0,23.0,2,2,4,pareto,nc
12,37,17.0,78.0,1,2,2,beta,mc
12,38,47.0,33.0,1,1,1,pareto,nmc
12,39,11.0,86.0,1,2,2,beta,mc
12,40,72.0,23.0,2,2,4,pareto,nmc
12,41,39.0,38.0,1,2,2,pareto,mc
12,42,52.0,30.0,2,1,3,pareto,nc
