pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
43,1,25.0,71.0,2,1,3,beta,mc
43,2,18.0,72.0,2,2,4,beta,nc
43,3,26.0,71.0,1,1,1,beta,mc
43,4,17.0,78.0,1,2,2,beta,nc
43,5,18.0,72.0,2,2,4,beta,mc
43,6,18.0,72.0,2,2,4,beta,nmc
43,7,23.0,74.0,1,1,1,beta,nmc
43,8,44.0,53.0,2,2,4,pareto,nmc
43,9,23.0,74.0,1,1,1,beta,mc
43,10,10.0,89.0,2,2,4,beta,nc
43,11,25.0,71.0,2,1,3,beta,nc
43,12,12.0,86.0,1,2,2,beta,mc
43,13,50.0,50.0,1,1,0,ac,nc
43,14,17.0,56.00000000000001,1,2,2,pareto,mc
43,15,12.0,86.0,1,2,2,beta,nc
43,16,54.0,28.000000000000004,1,1,1,pareto,nmc
43,17,26.0,71.0,1,1,1,beta,nc
43,18,10.0,89.0,2,2,4,beta,mc
43,19,32.0,48.0,2,1,3,pareto,nc
43,20,27.0,60.0,1,2,2,pareto,nc
43,21,44.0,53.0,2,2,4,pareto,nc
43,22,46.0,43.0,1,1,1,pareto,mc
43,23,30.0,45.0,2,1,3,pareto,mc
43,24,23.0,74.0,1,1,1,beta,nc
43,25,46.0,43.0,1,1,1,pareto,nc
43,26,46.0,43.0,1,1,1,pareto,nmc
43,27,20.0,74.0,2,1,3,beta,mc
43,28,30.0,45.0,2,1,3,pareto,nc
43,29,32.0,48.0,2,1,3,pareto,mc
43,30,15.0,57.99999999999999,2,2,4,pareto,nmc
43,31,10.0,89.0,2,2,4,beta,nmc
43,32,54.0,28.000000000000004,1,1,1,pareto,mc
43,33,15.0,57.99999999999999,2,2,4,pareto,mc
43,34,27.0,60.0,1,2,2,pareto,mc
43,35,26.0,71.0,1,1,1,beta,nmc
43,36,20.0,74.0,2,1,3,beta,nc
43,37,17.0,56.00000000000001,1,2,2,pareto,nc
43,38,40.0,56.00000000000001,1,1,0,ac,nc
43,39,15.0,57.99999999999999,2,2,4,pareto,nc
43,40,17.0,78.0,1,2,2,beta,mc
43,41,54.0,28.000000000000004,1,1,1,pareto,nc
43,42,44.0,53.0,2,2,4,pareto,mc
