pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
87,1,46.0,45.0,1,2,2,pareto,nc
87,2,15.0,82.0,1,1,1,beta,nc
87,3,20.0,76.0,1,1,1,beta,nmc
87,4,15.0,82.0,1,1,1,beta,nmc
87,5,20.0,78.0,2,1,3,beta,nc
87,6,20.0,63.0,1,2,2,pareto,nc
87,7,15.0,65.0,2,2,4,pareto,mc
87,8,41.0,37.0,2,2,4,pareto,nc
87,9,46.0,45.0,1,2,2,pareto,mc
87,10,28.0,68.0,1,2,2,beta,mc
87,11,61.0,27.0,1,1,1,pareto,mc
87,12,15.0,65.0,2,2,4,pareto,nc
87,13,20.0,76.0,1,1,1,beta,mc
87,14,41.0,37.0,2,2,4,pareto,nmc
87,15,50.0,50.0,1,1,0,ac,nc
87,16,20.0,76.0,2,2,4,beta,nc
87,17,20.0,78.0,2,1,3,beta,mc
87,18,20.0,76.0,1,1,1,beta,nc
87,19,60.0,27.0,1,1,1,pareto,nc
87,20,22.0,71.0,2,2,4,beta,nmc
87,21,22.0,71.0,2,2,4,beta,mc
87,22,15.0,65.0,2,2,4,pareto,nmc
87,23,26.0,45.0,2,1,3,pareto,mc
87,24,60.0,27.0,1,1,1,pareto,mc
87,25,18.0,54.0,2,1,3,pareto,nc
87,26,22.0,75.0,2,1,3,beta,mc
87,27,27.0,69.0,1,2,2,beta,mc
87,28,15.0,82.0,1,1,1,beta,mc
87,29,26.0,45.0,2,1,3,pareto,nc
87,30,28.0,68.0,1,2,2,beta,nc
87,31,60.0,27.0,1,1,1,pareto,nmc
87,32,41.0,37.0,2,2,4,pareto,mc
87,33,61.0,27.0,1,1,1,pareto,nmc
87,34,22.0,75.0,2,1,3,beta,nc
87,35,20.0,76.0,2,2,4,beta,nmc
87,36,20.0,76.0,2,2,4,beta,mc
87,37,40.0,56.00000000000001,1,1,0,ac,nc
87,38,20.0,63.0,1,2,2,pareto,mc
87,39,27.0,69.0,1,2,2,beta,nc
87,40,61.0,27.0,1,1,1,pareto,nc
87,41,22.0,71.0,2,2,4,beta,nc
87,42,18.0,54.0,2,1,3,pareto,mc
