pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
70,1,20.0,72.0,1,2,2,beta,mc
70,2,20.0,75.0,1,1,1,beta,mc
70,3,49.0,32.0,2,1,3,pareto,nc
70,4,26.0,71.0,2,1,3,beta,mc
70,5,57.0,39.0,1,1,1,pareto,mc
70,6,54.0,33.0,1,1,1,pareto,nmc
70,7,20.0,72.0,1,2,2,beta,nc
70,8,13.0,69.0,2,2,4,pareto,mc
70,9,19.0,77.0,2,2,4,beta,nmc
70,10,20.0,76.0,1,1,1,beta,nc
70,11,49.0,32.0,2,1,3,pareto,mc
70,12,20.0,75.0,1,1,1,beta,nmc
70,13,13.0,69.0,2,2,4,pareto,nmc
70,14,28.0,62.0,1,2,2,beta,mc
70,15,12.0,83.0,2,1,3,beta,nc
70,16,54.0,33.0,1,1,1,pareto,mc
70,17,50.0,50.0,1,1,0,ac,nc
70,18,20.0,76.0,1,1,1,beta,nmc
70,19,13.0,69.0,2,2,4,pareto,nc
70,20,20.0,75.0,1,1,1,beta,nc
70,21,50.0,34.0,1,2,2,pareto,mc
70,22,50.0,34.0,1,2,2,pareto,nc
70,23,54.0,44.0,1,2,2,pareto,nc
70,24,19.0,77.0,2,2,4,beta,mc
70,25,12.0,83.0,2,1,3,beta,mc
70,26,20.0,76.0,1,1,1,beta,mc
70,27,44.0,38.0,2,2,4,pareto,mc
70,28,19.0,77.0,2,2,4,beta,nc
70,29,57.0,39.0,1,1,1,pareto,nmc
70,30,44.0,38.0,2,2,4,pareto,nc
70,31,14.0,82.0,2,2,4,beta,nc
70,32,14.0,82.0,2,2,4,beta,nmc
70,33,68.0,23.0,2,1,3,pareto,nc
70,34,14.0,82.0,2,2,4,beta,mc
70,35,40.0,56.00000000000001,1,1,0,ac,nc
70,36,26.0,71.0,2,1,3,beta,nc
70,37,68.0,23.0,2,1,3,pareto,mc
70,38,57.0,39.0,1,1,1,pareto,nc
70,39,44.0,38.0,2,2,4,pareto,nmc
70,40,54.0,44.0,1,2,2,pareto,mc
70,41,54.0,33.0,1,1,1,pareto,nc
70,42,28.0,62.0,1,2,2,beta,nc
