pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
111,1,64.0,32.0,2,2,4,pareto,mc
111,2,50.0,50.0,1,1,0,ac,nc
111,3,13.0,84.0,2,2,4,beta,mc
111,4,42.0,38.0,1,2,2,pareto,nc
111,5,23.0,71.0,1,1,1,beta,mc
111,6,23.0,73.0,2,2,4,beta,mc
111,7,29.0,65.0,1,1,1,beta,nmc
111,8,32.0,43.0,2,1,3,pareto,nc
111,9,23.0,73.0,2,2,4,beta,nc
111,10,67.0,24.0,1,1,1,pareto,nc
111,11,23.0,71.0,1,1,1,beta,nmc
111,12,18.0,53.0,2,2,4,pareto,nmc
111,13,18.0,53.0,2,2,4,pareto,nc
111,14,23.0,73.0,2,2,4,beta,nmc
111,15,67.0,24.0,1,1,1,pareto,nmc
111,16,32.0,43.0,2,1,3,pareto,mc
111,17,13.0,84.0,2,2,4,beta,nc
111,18,29.0,64.0,1,1,1,pareto,mc
111,19,54.0,36.0,2,1,3,pareto,nc
111,20,46.0,31.0,1,2,2,pareto,nc
111,21,64.0,32.0,2,2,4,pareto,nc
111,22,23.0,73.0,1,2,2,beta,nc
111,23,21.0,75.0,1,2,2,beta,nc
111,24,13.0,84.0,2,2,4,beta,nmc
111,25,29.0,64.0,1,1,1,pareto,nc
111,26,21.0,77.0,2,1,3,beta,nc
111,27,46.0,31.0,1,2,2,pareto,mc
111,28,29.0,65.0,1,1,1,beta,nc
111,29,21.0,77.0,2,1,3,beta,mc
111,30,18.0,53.0,2,2,4,pareto,mc
111,31,67.0,24.0,1,1,1,pareto,mc
111,32,29.0,65.0,1,1,1,beta,mc
111,33,23.0,71.0,1,1,1,beta,nc
111,34,34.0,57.99999999999999,2,1,3,beta,mc
111,35,23.0,73.0,1,2,2,beta,mc
111,36,40.0,56.00000000000001,1,1,0,ac,nc
111,37,64.0,32.0,2,2,4,pareto,nmc
111,38,21.0,75.0,1,2,2,beta,mc
111,39,54.0,36.0,2,1,3,pareto,mc
111,40,29.0,64.0,1,1,1,pareto,nmc
111,41,34.0,57.99999999999999,2,1,3,beta,nc
111,42,42.0,38.0,1,2,2,pareto,mc
