pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
221,1,26.0,68.0,2,2,4,beta,mc
221,2,22.0,75.0,1,1,1,beta,mc
221,3,50.0,50.0,1,1,0,ac,nc
221,4,26.0,68.0,2,2,4,beta,nc
221,5,26.0,70.0,2,2,4,beta,nmc
221,6,22.0,49.0,1,2,2,pareto,mc
221,7,68.0,24.0,1,1,1,pareto,mc
221,8,26.0,70.0,2,2,4,beta,nc
221,9,17.0,59.0,2,1,3,pareto,mc
221,10,22.0,49.0,1,2,2,pareto,nc
221,11,20.0,78.0,2,1,3,beta,nc
221,12,68.0,24.0,1,1,1,pareto,nc
221,13,29.0,65.0,2,1,3,beta,mc
221,14,62.0,25.0,2,2,4,pareto,mc
221,15,25.0,66.0,1,2,2,beta,mc
221,16,33.0,38.0,2,2,4,pareto,nmc
221,17,49.0,34.0,1,1,1,pareto,nc
221,18,48.0,35.0,2,1,3,pareto,nc
221,19,49.0,34.0,1,1,1,pareto,mc
221,20,13.0,85.0,1,1,1,beta,mc
221,21,25.0,66.0,1,2,2,beta,nc
221,22,26.0,70.0,2,2,4,beta,mc
221,23,40.0,56.00000000000001,1,1,0,ac,nc
221,24,13.0,85.0,1,1,1,beta,nmc
221,25,49.0,34.0,1,1,1,pareto,nmc
221,26,20.0,75.0,1,2,2,beta,nc
221,27,33.0,38.0,2,2,4,pareto,mc
221,28,17.0,59.0,2,1,3,pareto,nc
221,29,62.0,25.0,2,2,4,pareto,nmc
221,30,48.0,35.0,2,1,3,pareto,mc
221,31,62.0,25.0,2,2,4,pareto,nc
221,32,20.0,78.0,2,1,3,beta,mc
221,33,33.0,38.0,2,2,4,pareto,nc
221,34,34.0,45.0,1,2,2,pareto,mc
221,35,20.0,75.0,1,2,2,beta,mc
221,36,34.0,45.0,1,2,2,pareto,nc
221,37,26.0,68.0,2,2,4,beta,nmc
221,38,13.0,85.0,1,1,1,beta,nc
221,39,68.0,24.0,1,1,1,pareto,nmc
221,40,22.0,75.0,1,1,1,beta,nmc
221,41,29.0,65.0,2,1,3,beta,nc
221,42,22.0,75.0,1,1,1,beta,nc
