pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
229,1,20.0,77.0,1,1,1,beta,nmc
229,2,45.0,32.0,2,1,3,pareto,mc
229,3,20.0,77.0,1,1,1,beta,nc
229,4,49.0,39.0,1,1,1,pareto,mc
229,5,17.0,80.0,1,1,1,beta,mc
229,6,24.0,71.0,2,1,3,beta,nc
229,7,37.0,53.0,1,2,2,pareto,nc
229,8,50.0,50.0,1,1,0,ac,nc
229,9,23.0,73.0,1,2,2,beta,nc
229,10,32.0,46.0,2,2,4,pareto,nmc
229,11,17.0,80.0,1,1,1,beta,nmc
229,12,24.0,71.0,2,1,3,beta,mc
229,13,17.0,80.0,1,1,1,beta,nc
229,14,18.0,78.0,2,2,4,beta,nc
229,15,59.0,33.0,2,2,4,pareto,mc
229,16,13.0,82.0,2,1,3,beta,nc
229,17,19.0,76.0,1,2,2,beta,mc
229,18,53.0,35.0,1,2,2,pareto,nc
229,19,23.0,73.0,1,2,2,beta,mc
229,20,49.0,39.0,1,1,1,pareto,nc
229,21,45.0,38.0,1,1,1,pareto,mc
229,22,32.0,46.0,2,2,4,pareto,mc
229,23,19.0,76.0,1,2,2,beta,nc
229,24,45.0,38.0,1,1,1,pareto,nmc
229,25,45.0,38.0,1,1,1,pareto,nc
229,26,40.0,56.00000000000001,1,1,0,ac,nc
229,27,25.0,49.0,2,1,3,pareto,mc
229,28,18.0,78.0,2,2,4,beta,mc
229,29,20.0,77.0,1,1,1,beta,mc
229,30,18.0,78.0,2,2,4,beta,nmc
229,31,32.0,46.0,2,2,4,pareto,nc
229,32,31.0,63.0,2,2,4,beta,nmc
229,33,31.0,63.0,2,2,4,beta,nc
229,34,31.0,63.0,2,2,4,beta,mc
229,35,53.0,35.0,1,2,2,pareto,mc
229,36,45.0,32.0,2,1,3,pareto,nc
229,37,25.0,49.0,2,1,3,pareto,nc
229,38,49.0,39.0,1,1,1,pareto,nmc
229,39,37.0,53.0,1,2,2,pareto,mc
229,40,59.0,33.0,2,2,4,pareto,nmc
229,41,59.0,33.0,2,2,4,pareto,nc
229,42,13.0,82.0,2,1,3,beta,mc
