pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
45,1,21.0,77.0,1,2,2,beta,nc
45,2,15.0,81.0,2,2,4,beta,mc
45,3,25.0,68.0,1,1,1,beta,nmc
45,4,48.0,30.0,2,2,4,pareto,nc
45,5,25.0,68.0,1,1,1,beta,nc
45,6,26.0,47.0,2,2,4,pareto,nmc
45,7,50.0,50.0,1,1,0,ac,nc
45,8,27.0,69.0,2,2,4,beta,mc
45,9,25.0,46.0,1,1,1,pareto,nc
45,10,17.0,80.0,1,1,1,beta,nmc
45,11,34.0,62.0,1,2,2,beta,nc
45,12,9.0,90.0,2,1,3,beta,nc
45,13,15.0,81.0,2,2,4,beta,nmc
45,14,15.0,81.0,2,2,4,beta,nc
45,15,17.0,80.0,1,1,1,beta,nc
45,16,25.0,56.00000000000001,2,1,3,pareto,nc
45,17,27.0,69.0,2,2,4,beta,nmc
45,18,30.0,40.0,1,2,2,pareto,nc
45,19,21.0,77.0,1,2,2,beta,mc
45,20,48.0,30.0,2,2,4,pareto,mc
45,21,58.0,36.0,1,1,1,pareto,mc
45,22,48.0,30.0,2,2,4,pareto,nmc
45,23,30.0,40.0,1,2,2,pareto,mc
45,24,28.0,43.0,1,2,2,pareto,mc
45,25,25.0,46.0,1,1,1,pareto,mc
45,26,26.0,47.0,2,2,4,pareto,mc
45,27,34.0,62.0,1,2,2,beta,mc
45,28,58.0,36.0,1,1,1,pareto,nmc
45,29,17.0,80.0,1,1,1,beta,mc
45,30,25.0,46.0,1,1,1,pareto,nmc
45,31,25.0,56.00000000000001,2,1,3,pareto,mc
45,32,37.0,56.99999999999999,2,1,3,beta,nc
45,33,74.0,24.0,2,1,3,pareto,mc
45,34,40.0,56.00000000000001,1,1,0,ac,nc
45,35,9.0,90.0,2,1,3,beta,mc
45,36,58.0,36.0,1,1,1,pareto,nc
45,37,74.0,24.0,2,1,3,pareto,nc
45,38,26.0,47.0,2,2,4,pareto,nc
45,39,27.0,69.0,2,2,4,beta,nc
45,40,28.0,43.0,1,2,2,pareto,nc
45,41,37.0,56.99999999999999,2,1,3,beta,mc
45,42,25.0,68.0,1,1,1,beta,mc
