pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
15,1,32.0,64.0,2,2,4,beta,nc
15,2,40.0,44.0,2,2,4,pareto,nmc
15,3,51.0,34.0,1,2,2,pareto,nc
15,4,19.0,55.00000000000001,1,2,2,pareto,mc
15,5,19.0,77.0,2,1,3,beta,nc
15,6,26.0,53.0,2,2,4,pareto,nmc
15,7,32.0,64.0,2,2,4,beta,mc
15,8,20.0,76.0,1,2,2,beta,mc
15,9,74.0,22.0,1,1,1,pareto,nc
15,10,47.0,31.0,2,1,3,pareto,nc
15,11,11.0,66.0,1,1,1,pareto,mc
15,12,40.0,44.0,2,2,4,pareto,mc
15,13,13.0,83.0,1,1,1,beta,nc
15,14,50.0,50.0,1,1,0,ac,nc
15,15,26.0,53.0,2,2,4,pareto,nc
15,16,25.0,71.0,1,1,1,beta,nc
15,17,16.0,81.0,2,2,4,beta,mc
15,18,16.0,81.0,2,2,4,beta,nc
15,19,16.0,81.0,2,1,3,beta,mc
15,20,74.0,22.0,1,1,1,pareto,mc
15,21,19.0,55.00000000000001,1,2,2,pareto,nc
15,22,13.0,83.0,1,1,1,beta,nmc
15,23,51.0,34.0,1,2,2,pareto,mc
15,24,20.0,76.0,1,2,2,beta,nc
15,25,21.0,74.0,1,2,2,beta,nc
15,26,40.0,44.0,2,2,4,pareto,nc
15,27,11.0,66.0,1,1,1,pareto,nmc
15,28,11.0,66.0,1,1,1,pareto,nc
15,29,40.0,56.00000000000001,1,1,0,ac,nc
15,30,16.0,81.0,2,2,4,beta,nmc
15,31,47.0,31.0,2,1,3,pareto,mc
15,32,25.0,71.0,1,1,1,beta,nmc
15,33,21.0,74.0,1,2,2,beta,mc
15,34,25.0,71.0,1,1,1,beta,mc
15,35,13.0,83.0,1,1,1,beta,mc
15,36,26.0,53.0,2,2,4,pareto,mc
15,37,19.0,77.0,2,1,3,beta,mc
15,38,16.0,81.0,2,1,3,beta,nc
15,39,31.0,48.0,2,1,3,pareto,mc
15,40,32.0,64.0,2,2,4,beta,nmc
15,41,74.0,22.0,1,1,1,pareto,nmc
15,42,31.0,48.0,2,1,3,pareto,nc
