pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
2,1,46.0,47.0,2,2,4,pareto,nmc
2,2,34.0,38.0,1,1,1,pareto,nc
2,3,13.0,83.0,2,2,4,beta,nmc
2,4,49.0,42.0,2,1,3,pareto,nc
2,5,74.0,23.0,1,1,1,pareto,mc
2,6,74.0,23.0,1,1,1,pareto,nmc
2,7,28.0,46.0,2,2,4,pareto,nc
2,8,12.0,81.0,2,1,3,beta,nc
2,9,34.0,38.0,1,1,1,pareto,nmc
2,10,74.0,23.0,1,1,1,pareto,nc
2,11,28.0,46.0,2,2,4,pareto,mc
2,12,13.0,85.0,1,2,2,beta,nc
2,13,13.0,83.0,2,2,4,beta,mc
2,14,12.0,81.0,2,1,3,beta,mc
2,15,20.0,76.0,1,1,1,beta,nc
2,16,26.0,70.0,1,1,1,beta,nc
2,17,26.0,70.0,1,1,1,beta,mc
2,18,21.0,77.0,2,2,4,beta,mc
2,19,50.0,50.0,1,1,0,ac,nc
2,20,44.0,38.0,2,1,3,pareto,mc
2,21,34.0,38.0,1,1,1,pareto,mc
2,22,21.0,50.0,1,2,2,pareto,mc
2,23,49.0,42.0,2,1,3,pareto,mc
2,24,26.0,70.0,1,1,1,beta,nmc
2,25,15.0,84.0,1,2,2,beta,nc
2,26,11.0,88.0,2,1,3,beta,nc
2,27,20.0,76.0,1,1,1,beta,mc
2,28,44.0,38.0,2,1,3,pareto,nc
2,29,40.0,56.00000000000001,1,1,0,ac,nc
2,30,11.0,88.0,2,1,3,beta,mc
2,31,31.0,68.0,1,2,2,pareto,mc
2,32,21.0,77.0,2,2,4,beta,nmc
2,33,21.0,77.0,2,2,4,beta,nc
2,34,21.0,50.0,1,2,2,pareto,nc
2,35,20.0,76.0,1,1,1,beta,nmc
2,36,31.0,68.0,1,2,2,pareto,nc
2,37,13.0,83.0,2,2,4,beta,nc
2,38,28.0,46.0,2,2,4,pareto,nmc
2,39,46.0,47.0,2,2,4,pareto,nc
2,40,13.0,85.0,1,2,2,beta,mc
2,41,46.0,47.0,2,2,4,pareto,mc
2,42,15.0,84.0,1,2,2,beta,mc
