pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
140,1,64.0,25.0,1,2,2,pareto,nc
140,2,22.0,51.0,1,1,1,pareto,nmc
140,3,20.0,77.0,2,1,3,beta,nc
140,4,17.0,80.0,2,2,4,beta,nmc
140,5,44.0,36.0,2,2,4,pareto,nc
140,6,28.0,44.0,2,2,4,pareto,nmc
140,7,20.0,77.0,2,1,3,beta,mc
140,8,11.0,87.0,1,2,2,beta,mc
140,9,22.0,51.0,1,1,1,pareto,nc
140,10,30.0,66.0,2,1,3,beta,nc
140,11,50.0,50.0,1,1,0,ac,nc
140,12,17.0,80.0,2,2,4,beta,nc
140,13,25.0,67.0,1,1,1,beta,mc
140,14,29.0,60.0,1,2,2,beta,nc
140,15,62.0,37.0,1,2,2,pareto,nc
140,16,30.0,66.0,2,1,3,beta,mc
140,17,62.0,37.0,1,2,2,pareto,mc
140,18,28.0,67.0,1,1,1,beta,nc
140,19,48.0,34.0,1,1,1,pareto,nmc
140,20,48.0,34.0,1,1,1,pareto,nc
140,21,28.0,67.0,1,1,1,beta,nmc
140,22,16.0,81.0,2,2,4,beta,mc
140,23,22.0,51.0,1,1,1,pareto,mc
140,24,25.0,67.0,1,1,1,beta,nmc
140,25,11.0,87.0,1,2,2,beta,nc
140,26,28.0,67.0,1,1,1,beta,mc
140,27,64.0,25.0,1,2,2,pareto,mc
140,28,16.0,81.0,2,2,4,beta,nc
140,29,43.0,56.99999999999999,2,1,3,pareto,nc
140,30,40.0,56.00000000000001,1,1,0,ac,nc
140,31,48.0,34.0,1,1,1,pareto,mc
140,32,48.0,38.0,2,1,3,pareto,nc
140,33,43.0,56.99999999999999,2,1,3,pareto,mc
140,34,17.0,80.0,2,2,4,beta,mc
140,35,44.0,36.0,2,2,4,pareto,mc
140,36,44.0,36.0,2,2,4,pareto,nmc
140,37,16.0,81.0,2,2,4,beta,nmc
140,38,28.0,44.0,2,2,4,pareto,mc
140,39,29.0,60.0,1,2,2,beta,mc
140,40,25.0,67.0,1,1,1,beta,nc
140,41,28.0,44.0,2,2,4,pareto,nc
140,42,48.0,38.0,2,1,3,pareto,mc
