pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
147,1,55.0,27.0,1,1,1,pareto,mc
147,2,50.0,50.0,1,1,0,ac,nc
147,3,22.0,74.0,1,1,1,beta,nc
147,4,35.0,36.0,1,2,2,pareto,mc
147,5,73.0,24.0,2,2,4,pareto,nmc
147,6,18.0,79.0,1,2,2,beta,mc
147,7,55.0,27.0,1,1,1,pareto,nc
147,8,16.0,82.0,2,2,4,beta,mc
147,9,42.0,45.0,1,1,1,pareto,mc
147,10,73.0,24.0,2,2,4,pareto,mc
147,11,19.0,78.0,2,1,3,beta,mc
147,12,22.0,74.0,1,1,1,beta,nmc
147,13,22.0,72.0,2,1,3,beta,nc
147,14,47.0,53.0,1,2,2,pareto,mc
147,15,47.0,53.0,1,2,2,pareto,nc
147,16,19.0,78.0,2,1,3,beta,nc
147,17,25.0,70.0,1,1,1,beta,mc
147,18,19.0,72.0,1,2,2,beta,mc
147,19,22.0,74.0,1,1,1,beta,mc
147,20,19.0,72.0,1,2,2,beta,nc
147,21,36.0,56.00000000000001,2,2,4,beta,mc
147,22,36.0,56.00000000000001,2,2,4,beta,nc
147,23,54.0,43.0,2,2,4,pareto,nc
147,24,25.0,70.0,1,1,1,beta,nmc
147,25,54.0,43.0,2,2,4,pareto,nmc
147,26,22.0,72.0,2,1,3,beta,mc
147,27,42.0,45.0,1,1,1,pareto,nc
147,28,47.0,37.0,2,1,3,pareto,mc
147,29,36.0,56.00000000000001,2,2,4,beta,nmc
147,30,42.0,45.0,1,1,1,pareto,nmc
147,31,25.0,70.0,1,1,1,beta,nc
147,32,46.0,42.0,2,1,3,pareto,nc
147,33,46.0,42.0,2,1,3,pareto,mc
147,34,16.0,82.0,2,2,4,beta,nc
147,35,73.0,24.0,2,2,4,pareto,nc
147,36,47.0,37.0,2,1,3,pareto,nc
147,37,35.0,36.0,1,2,2,pareto,nc
147,38,18.0,79.0,1,2,2,beta,nc
147,39,54.0,43.0,2,2,4,pareto,mc
147,40,40.0,56.00000000000001,1,1,0,ac,nc
147,41,16.0,82.0,2,2,4,beta,nmc
147,42,55.0,27.0,1,1,1,pareto,nmc
