pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
223,1,49.0,41.0,2,1,3,pareto,mc
223,2,24.0,72.0,2,2,4,beta,nc
223,3,20.0,56.99999999999999,1,2,2,pareto,nc
223,4,27.0,43.0,2,2,4,pareto,nc
223,5,31.0,52.0,1,1,1,pareto,nc
223,6,24.0,72.0,2,2,4,beta,mc
223,7,47.0,37.0,2,2,4,pareto,mc
223,8,23.0,68.0,1,1,1,beta,nmc
223,9,10.0,87.0,2,2,4,beta,nmc
223,10,20.0,56.99999999999999,1,2,2,pareto,mc
223,11,7.0,89.0,2,1,3,beta,nc
223,12,24.0,72.0,2,2,4,beta,nmc
223,13,23.0,68.0,1,1,1,beta,mc
223,14,27.0,43.0,2,2,4,pareto,mc
223,15,47.0,37.0,2,2,4,pareto,nmc
223,16,22.0,72.0,1,2,2,beta,nc
223,17,50.0,50.0,1,1,0,ac,nc
223,18,7.0,89.0,2,1,3,beta,mc
223,19,17.0,78.0,1,1,1,beta,mc
223,20,31.0,52.0,1,1,1,pareto,nmc
223,21,22.0,72.0,1,2,2,beta,mc
223,22,27.0,43.0,2,2,4,pareto,nmc
223,23,36.0,38.0,2,1,3,pareto,nc
223,24,17.0,78.0,1,1,1,beta,nc
223,25,54.0,44.0,1,2,2,pareto,mc
223,26,46.0,35.0,1,1,1,pareto,nc
223,27,54.0,44.0,1,2,2,pareto,nc
223,28,23.0,68.0,1,1,1,beta,nc
223,29,31.0,52.0,1,1,1,pareto,mc
223,30,20.0,76.0,2,1,3,beta,nc
223,31,16.0,80.0,1,2,2,beta,mc
223,32,10.0,87.0,2,2,4,beta,nc
223,33,16.0,80.0,1,2,2,beta,nc
223,34,20.0,76.0,2,1,3,beta,mc
223,35,36.0,38.0,2,1,3,pareto,mc
223,36,46.0,35.0,1,1,1,pareto,mc
223,37,40.0,56.00000000000001,1,1,0,ac,nc
223,38,10.0,87.0,2,2,4,beta,mc
223,39,17.0,78.0,1,1,1,beta,nmc
223,40,47.0,37.0,2,2,4,pareto,nc
223,41,46.0,35.0,1,1,1,pareto,nmc
223,42,49.0,41.0,2,1,3,pareto,nc
