pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
152,1,11.0,88.0,1,1,1,beta,mc
152,2,22.0,71.0,1,2,2,beta,mc
152,3,17.0,80.0,2,1,3,beta,mc
152,4,16.0,70.0,2,1,3,pareto,mc
152,5,37.0,43.0,1,2,2,pareto,nc
152,6,29.0,42.0,1,1,1,pareto,mc
152,7,22.0,71.0,1,2,2,beta,nc
152,8,16.0,70.0,2,1,3,pareto,nc
152,9,34.0,55.00000000000001,2,2,4,pareto,nmc
152,10,47.0,40.0,1,2,2,pareto,mc
152,11,15.0,72.0,2,1,3,beta,nc
152,12,11.0,88.0,1,1,1,beta,nc
152,13,45.0,38.0,1,1,1,pareto,nmc
152,14,43.0,39.0,2,1,3,pareto,nc
152,15,34.0,55.00000000000001,2,2,4,pareto,nc
152,16,9.0,88.0,2,2,4,beta,nmc
152,17,50.0,50.0,1,1,0,ac,nc
152,18,29.0,42.0,1,1,1,pareto,nmc
152,19,37.0,43.0,1,2,2,pareto,mc
152,20,20.0,76.0,1,2,2,beta,mc
152,21,43.0,39.0,2,1,3,pareto,mc
152,22,34.0,55.00000000000001,2,2,4,pareto,mc
152,23,9.0,88.0,2,2,4,beta,mc
152,24,17.0,80.0,2,1,3,beta,nc
152,25,14.0,64.0,2,2,4,pareto,nmc
152,26,18.0,80.0,2,2,4,beta,nmc
152,27,22.0,73.0,1,1,1,beta,nmc
152,28,47.0,40.0,1,2,2,pareto,nc
152,29,18.0,80.0,2,2,4,beta,nc
152,30,29.0,42.0,1,1,1,pareto,nc
152,31,45.0,38.0,1,1,1,pareto,nc
152,32,40.0,56.00000000000001,1,1,0,ac,nc
152,33,45.0,38.0,1,1,1,pareto,mc
152,34,11.0,88.0,1,1,1,beta,nmc
152,35,18.0,80.0,2,2,4,beta,mc
152,36,20.0,76.0,1,2,2,beta,nc
152,37,15.0,72.0,2,1,3,beta,mc
152,38,22.0,73.0,1,1,1,beta,mc
152,39,14.0,64.0,2,2,4,pareto,mc
152,40,14.0,64.0,2,2,4,pareto,nc
152,41,9.0,88.0,2,2,4,beta,nc
152,42,22.0,73.0,1,1,1,beta,nc
