pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
109,1,77.0,22.0,2,2,4,pareto,nc
109,2,27.0,53.0,1,1,1,pareto,nmc
109,3,18.0,77.0,2,2,4,beta,nc
109,4,12.0,84.0,2,1,3,beta,mc
109,5,17.0,80.0,2,2,4,beta,nmc
109,6,50.0,50.0,1,1,0,ac,nc
109,7,31.0,39.0,2,2,4,pareto,mc
109,8,26.0,64.0,1,2,2,beta,nc
109,9,21.0,50.0,2,1,3,pareto,nc
109,10,31.0,39.0,2,2,4,pareto,nc
109,11,21.0,50.0,2,1,3,pareto,mc
109,12,25.0,70.0,1,2,2,beta,nc
109,13,14.0,84.0,1,1,1,beta,nc
109,14,25.0,70.0,1,2,2,beta,mc
109,15,77.0,22.0,2,2,4,pareto,mc
109,16,18.0,77.0,2,2,4,beta,mc
109,17,17.0,80.0,2,2,4,beta,mc
109,18,77.0,22.0,2,2,4,pareto,nmc
109,19,28.0,68.0,2,1,3,beta,nc
109,20,36.0,59.0,1,2,2,pareto,nc
109,21,27.0,53.0,1,1,1,pareto,nc
109,22,67.0,25.0,1,2,2,pareto,mc
109,23,27.0,53.0,1,1,1,pareto,mc
109,24,46.0,50.0,1,1,1,beta,nmc
109,25,64.0,32.0,1,1,1,pareto,nmc
109,26,20.0,57.99999999999999,2,1,3,pareto,mc
109,27,40.0,56.00000000000001,1,1,0,ac,nc
109,28,20.0,57.99999999999999,2,1,3,pareto,nc
109,29,14.0,84.0,1,1,1,beta,mc
109,30,14.0,84.0,1,1,1,beta,nmc
109,31,31.0,39.0,2,2,4,pareto,nmc
109,32,17.0,80.0,2,2,4,beta,nc
109,33,64.0,32.0,1,1,1,pareto,mc
109,34,46.0,50.0,1,1,1,beta,nc
109,35,12.0,84.0,2,1,3,beta,nc
109,36,67.0,25.0,1,2,2,pareto,nc
109,37,26.0,64.0,1,2,2,beta,mc
109,38,36.0,59.0,1,2,2,pareto,mc
109,39,64.0,32.0,1,1,1,pareto,nc
109,40,46.0,50.0,1,1,1,beta,mc
109,41,28.0,68.0,2,1,3,beta,mc
109,42,18.0,77.0,2,2,4,beta,nmc
