pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
198,1,19.0,77.0,2,2,4,beta,mc
198,2,75.0,25.0,1,1,1,pareto,mc
198,3,27.0,68.0,1,1,1,beta,nmc
198,4,26.0,43.0,1,2,2,pareto,mc
198,5,60.0,39.0,1,1,1,pareto,nc
198,6,29.0,43.0,2,1,3,pareto,mc
198,7,16.0,75.0,2,1,3,beta,mc
198,8,60.0,39.0,1,1,1,pareto,nmc
198,9,75.0,25.0,1,1,1,pareto,nc
198,10,75.0,23.0,2,2,4,pareto,nc
198,11,22.0,75.0,1,2,2,beta,nc
198,12,75.0,23.0,2,2,4,pareto,mc
198,13,50.0,50.0,1,1,0,ac,nc
198,14,17.0,80.0,1,2,2,beta,nc
198,15,75.0,25.0,1,1,1,pareto,nmc
198,16,22.0,75.0,1,2,2,beta,mc
198,17,17.0,82.0,1,1,1,beta,nmc
198,18,17.0,80.0,1,2,2,beta,mc
198,19,27.0,48.0,1,2,2,pareto,nc
198,20,23.0,53.0,2,1,3,pareto,mc
198,21,27.0,68.0,1,1,1,beta,mc
198,22,17.0,82.0,1,1,1,beta,nc
198,23,47.0,53.0,2,2,4,pareto,mc
198,24,19.0,77.0,2,2,4,beta,nc
198,25,18.0,80.0,2,1,3,beta,mc
198,26,16.0,75.0,2,1,3,beta,nc
198,27,47.0,53.0,2,2,4,pareto,nmc
198,28,10.0,89.0,2,2,4,beta,nc
198,29,23.0,53.0,2,1,3,pareto,nc
198,30,40.0,56.00000000000001,1,1,0,ac,nc
198,31,26.0,43.0,1,2,2,pareto,nc
198,32,17.0,82.0,1,1,1,beta,mc
198,33,27.0,68.0,1,1,1,beta,nc
198,34,29.0,43.0,2,1,3,pareto,nc
198,35,60.0,39.0,1,1,1,pareto,mc
198,36,18.0,80.0,2,1,3,beta,nc
198,37,75.0,23.0,2,2,4,pareto,nmc
198,38,19.0,77.0,2,2,4,beta,nmc
198,39,10.0,89.0,2,2,4,beta,mc
198,40,47.0,53.0,2,2,4,pareto,nc
198,41,27.0,48.0,1,2,2,pareto,mc
198,42,10.0,89.0,2,2,4,beta,nmc
