pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
34,1,14.0,83.0,2,1,3,beta,mc
34,2,52.0,28.000000000000004,1,2,2,pareto,nc
34,3,10.0,89.0,2,2,4,beta,mc
34,4,50.0,50.0,1,1,0,ac,nc
34,5,70.0,24.0,2,2,4,pareto,nc
34,6,15.0,83.0,2,2,4,beta,mc
34,7,29.0,44.0,1,1,1,pareto,nmc
34,8,20.0,70.0,1,2,2,beta,mc
34,9,54.0,28.999999999999996,1,1,1,pareto,mc
34,10,32.0,43.0,2,2,4,pareto,nmc
34,11,10.0,89.0,2,2,4,beta,nc
34,12,14.0,83.0,2,1,3,beta,nc
34,13,33.0,62.0,1,1,1,beta,mc
34,14,17.0,60.0,2,1,3,pareto,nc
34,15,20.0,51.0,2,1,3,pareto,nc
34,16,20.0,70.0,1,2,2,beta,nc
34,17,15.0,83.0,2,2,4,beta,nc
34,18,17.0,74.0,1,2,2,beta,nc
34,19,17.0,60.0,2,1,3,pareto,mc
34,20,70.0,24.0,2,2,4,pareto,nmc
34,21,32.0,43.0,2,2,4,pareto,nc
34,22,37.0,46.0,1,2,2,pareto,mc
34,23,17.0,74.0,1,2,2,beta,mc
34,24,54.0,28.999999999999996,1,1,1,pareto,nmc
34,25,33.0,62.0,1,1,1,beta,nmc
34,26,26.0,68.0,2,1,3,beta,nc
34,27,15.0,83.0,2,2,4,beta,nmc
34,28,54.0,28.999999999999996,1,1,1,pareto,nc
34,29,20.0,51.0,2,1,3,pareto,mc
34,30,37.0,46.0,1,2,2,pareto,nc
34,31,26.0,68.0,2,1,3,beta,mc
34,32,33.0,62.0,1,1,1,beta,nc
34,33,15.0,80.0,1,1,1,beta,nc
34,34,40.0,56.00000000000001,1,1,0,ac,nc
34,35,10.0,89.0,2,2,4,beta,nmc
34,36,15.0,80.0,1,1,1,beta,nmc
34,37,70.0,24.0,2,2,4,pareto,mc
34,38,52.0,28.000000000000004,1,2,2,pareto,mc
34,39,32.0,43.0,2,2,4,pareto,mc
34,40,15.0,80.0,1,1,1,beta,mc
34,41,29.0,44.0,1,1,1,pareto,mc
34,42,29.0,44.0,1,1,1,pareto,nc
