pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
27,1,18.0,79.0,1,2,2,beta,nc
27,2,33.0,44.0,1,1,1,pareto,mc
27,3,34.0,44.0,1,1,1,pareto,nmc
27,4,33.0,44.0,1,1,1,pareto,nmc
27,5,27.0,72.0,1,1,1,beta,nc
27,6,15.0,79.0,2,2,4,beta,mc
27,7,40.0,38.0,1,2,2,pareto,mc
27,8,39.0,38.0,2,2,4,pareto,nmc
27,9,33.0,44.0,1,1,1,pareto,nc
27,10,24.0,66.0,2,1,3,beta,nc
27,11,12.0,85.0,1,2,2,beta,nc
27,12,39.0,38.0,2,2,4,pareto,nc
27,13,26.0,72.0,2,2,4,beta,nc
27,14,34.0,44.0,1,1,1,pareto,nc
27,15,26.0,72.0,2,2,4,beta,mc
27,16,26.0,72.0,2,2,4,beta,nmc
27,17,49.0,34.0,2,2,4,pareto,nc
27,18,21.0,75.0,1,1,1,beta,nc
27,19,50.0,50.0,1,1,0,ac,nc
27,20,23.0,70.0,2,1,3,beta,nc
27,21,18.0,56.99999999999999,1,2,2,pareto,mc
27,22,34.0,44.0,1,1,1,pareto,mc
27,23,49.0,34.0,2,2,4,pareto,nmc
27,24,38.0,45.0,2,1,3,pareto,nc
27,25,21.0,75.0,1,1,1,beta,nmc
27,26,40.0,56.00000000000001,1,1,0,ac,nc
27,27,18.0,56.99999999999999,1,2,2,pareto,nc
27,28,27.0,72.0,1,1,1,beta,nmc
27,29,15.0,79.0,2,2,4,beta,nmc
27,30,12.0,85.0,1,2,2,beta,mc
27,31,58.0,33.0,2,1,3,pareto,nc
27,32,21.0,75.0,1,1,1,beta,mc
27,33,27.0,72.0,1,1,1,beta,mc
27,34,38.0,45.0,2,1,3,pareto,mc
27,35,39.0,38.0,2,2,4,pareto,mc
27,36,23.0,70.0,2,1,3,beta,mc
27,37,24.0,66.0,2,1,3,beta,mc
27,38,49.0,34.0,2,2,4,pareto,mc
27,39,15.0,79.0,2,2,4,beta,nc
27,40,18.0,79.0,1,2,2,beta,mc
27,41,58.0,33.0,2,1,3,pareto,mc
27,42,40.0,38.0,1,2,2,pareto,nc
