pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
230,1,12.0,85.0,1,2,2,beta,nc
230,2,28.0,56.00000000000001,1,2,2,pareto,nc
230,3,19.0,74.0,2,1,3,beta,mc
230,4,24.0,72.0,1,1,1,beta,nmc
230,5,24.0,72.0,2,2,4,beta,nmc
230,6,24.0,72.0,1,1,1,beta,mc
230,7,32.0,62.0,2,2,4,beta,nmc
230,8,53.0,32.0,1,1,1,pareto,mc
230,9,53.0,32.0,1,1,1,pareto,nmc
230,10,19.0,74.0,2,1,3,beta,nc
230,11,23.0,70.0,2,1,3,beta,mc
230,12,56.0,27.0,1,1,1,pareto,mc
230,13,25.0,44.0,2,2,4,pareto,nc
230,14,50.0,50.0,1,1,0,ac,nc
230,15,19.0,78.0,1,1,1,beta,nc
230,16,25.0,44.0,2,2,4,pareto,mc
230,17,19.0,78.0,1,1,1,beta,mc
230,18,24.0,72.0,2,2,4,beta,mc
230,19,19.0,78.0,1,1,1,beta,nmc
230,20,53.0,32.0,1,1,1,pareto,nc
230,21,12.0,85.0,1,2,2,beta,mc
230,22,18.0,73.0,1,2,2,beta,nc
230,23,38.0,37.0,1,2,2,pareto,mc
230,24,39.0,35.0,2,1,3,pareto,nc
230,25,20.0,56.00000000000001,2,2,4,pareto,nmc
230,26,39.0,35.0,2,1,3,pareto,mc
230,27,20.0,56.00000000000001,2,2,4,pareto,nc
230,28,24.0,72.0,1,1,1,beta,nc
230,29,38.0,37.0,1,2,2,pareto,nc
230,30,40.0,56.00000000000001,1,1,0,ac,nc
230,31,32.0,62.0,2,2,4,beta,nc
230,32,28.0,56.00000000000001,1,2,2,pareto,mc
230,33,18.0,73.0,1,2,2,beta,mc
230,34,32.0,62.0,2,2,4,beta,mc
230,35,23.0,70.0,2,1,3,beta,nc
230,36,56.0,27.0,1,1,1,pareto,nc
230,37,73.0,22.0,2,1,3,pareto,nc
230,38,24.0,72.0,2,2,4,beta,nc
230,39,73.0,22.0,2,1,3,pareto,mc
230,40,25.0,44.0,2,2,4,pareto,nmc
230,41,20.0,56.00000000000001,2,2,4,pareto,mc
230,42,56.0,27.0,1,1,1,pareto,nmc
