pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
129,1,25.0,52.0,1,2,2,pareto,mc
129,2,19.0,79.0,2,2,4,beta,nmc
129,3,25.0,48.0,2,1,3,pareto,nc
129,4,50.0,50.0,1,1,0,ac,nc
129,5,20.0,75.0,1,1,1,beta,mc
129,6,24.0,73.0,2,2,4,beta,mc
129,7,20.0,76.0,2,1,3,beta,nc
129,8,20.0,76.0,2,1,3,beta,mc
129,9,20.0,75.0,1,1,1,beta,nmc
129,10,25.0,70.0,1,1,1,beta,nc
129,11,25.0,48.0,2,1,3,pareto,mc
129,12,44.0,54.0,2,1,3,pareto,nc
129,13,48.0,30.0,2,2,4,pareto,nmc
129,14,36.0,36.0,2,2,4,pareto,nmc
129,15,25.0,52.0,1,2,2,pareto,nc
129,16,36.0,56.99999999999999,1,1,1,pareto,mc
129,17,24.0,73.0,2,2,4,beta,nc
129,18,36.0,56.99999999999999,1,1,1,pareto,nmc
129,19,33.0,57.99999999999999,1,1,1,pareto,nmc
129,20,36.0,56.99999999999999,1,1,1,pareto,nc
129,21,29.0,67.0,1,2,2,beta,nc
129,22,25.0,70.0,1,1,1,beta,mc
129,23,24.0,73.0,2,2,4,beta,nmc
129,24,20.0,75.0,1,1,1,beta,nc
129,25,48.0,30.0,2,2,4,pareto,nc
129,26,33.0,57.99999999999999,1,1,1,pareto,mc
129,27,20.0,73.0,1,2,2,beta,nc
129,28,26.0,69.0,2,1,3,beta,mc
129,29,19.0,79.0,2,2,4,beta,mc
129,30,40.0,56.00000000000001,1,1,0,ac,nc
129,31,29.0,67.0,1,2,2,beta,mc
129,32,19.0,79.0,2,2,4,beta,nc
129,33,20.0,73.0,1,2,2,beta,mc
129,34,36.0,36.0,2,2,4,pareto,nc
129,35,78.0,20.0,1,2,2,pareto,mc
129,36,26.0,69.0,2,1,3,beta,nc
129,37,78.0,20.0,1,2,2,pareto,nc
129,38,48.0,30.0,2,2,4,pareto,mc
129,39,25.0,70.0,1,1,1,beta,nmc
129,40,44.0,54.0,2,1,3,pareto,mc
129,41,36.0,36.0,2,2,4,pareto,mc
129,42,33.0,57.99999999999999,1,1,1,pareto,nc
