pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
201,1,31.0,65.0,2,2,4,beta,nmc
201,2,15.0,82.0,1,1,1,beta,nmc
201,3,15.0,82.0,1,1,1,beta,mc
201,4,15.0,61.0,1,2,2,pareto,mc
201,5,19.0,77.0,2,1,3,beta,nc
201,6,51.0,34.0,2,2,4,pareto,nmc
201,7,30.0,50.0,1,2,2,pareto,nc
201,8,40.0,48.0,2,1,3,pareto,nc
201,9,67.0,25.0,1,1,1,pareto,nc
201,10,67.0,25.0,1,1,1,pareto,mc
201,11,30.0,50.0,1,2,2,pareto,mc
201,12,51.0,34.0,2,2,4,pareto,mc
201,13,61.0,27.0,1,1,1,pareto,nmc
201,14,31.0,65.0,2,2,4,beta,nc
201,15,20.0,74.0,1,1,1,beta,nc
201,16,25.0,68.0,2,1,3,beta,mc
201,17,61.0,27.0,1,1,1,pareto,mc
201,18,50.0,50.0,1,1,0,ac,nc
201,19,15.0,61.0,1,2,2,pareto,nc
201,20,59.0,26.0,2,2,4,pareto,nc
201,21,21.0,76.0,2,2,4,beta,nmc
201,22,51.0,34.0,2,2,4,pareto,nc
201,23,20.0,74.0,1,1,1,beta,mc
201,24,21.0,76.0,2,2,4,beta,mc
201,25,45.0,46.0,1,2,2,beta,nc
201,26,19.0,77.0,2,1,3,beta,mc
201,27,59.0,26.0,2,2,4,pareto,mc
201,28,61.0,27.0,1,1,1,pareto,nc
201,29,65.0,28.999999999999996,2,1,3,pareto,mc
201,30,25.0,69.0,1,2,2,beta,nc
201,31,65.0,28.999999999999996,2,1,3,pareto,nc
201,32,15.0,82.0,1,1,1,beta,nc
201,33,31.0,65.0,2,2,4,beta,mc
201,34,25.0,68.0,2,1,3,beta,nc
201,35,67.0,25.0,1,1,1,pareto,nmc
201,36,40.0,56.00000000000001,1,1,0,ac,nc
201,37,20.0,74.0,1,1,1,beta,nmc
201,38,45.0,46.0,1,2,2,beta,mc
201,39,59.0,26.0,2,2,4,pareto,nmc
201,40,25.0,69.0,1,2,2,beta,mc
201,41,21.0,76.0,2,2,4,beta,nc
201,42,40.0,48.0,2,1,3,pareto,mc
