pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
55,1,34.0,54.0,1,1,1,beta,mc
55,2,19.0,75.0,2,1,3,beta,mc
55,3,56.0,27.0,2,2,4,pareto,nmc
55,4,19.0,75.0,2,1,3,beta,nc
55,5,15.0,81.0,2,2,4,beta,mc
55,6,49.0,40.0,1,2,2,pareto,mc
55,7,20.0,53.0,2,2,4,pareto,nmc
55,8,56.0,27.0,2,2,4,pareto,mc
55,9,16.0,80.0,1,1,1,beta,nc
55,10,15.0,81.0,2,2,4,beta,nmc
55,11,50.0,50.0,1,1,0,ac,nc
55,12,37.0,36.0,1,1,1,pareto,mc
55,13,15.0,81.0,2,2,4,beta,nc
55,14,13.0,69.0,1,1,1,pareto,nc
55,15,34.0,54.0,1,1,1,beta,nmc
55,16,37.0,36.0,1,1,1,pareto,nc
55,17,48.0,28.999999999999996,2,1,3,pareto,nc
55,18,20.0,53.0,2,2,4,pareto,nc
55,19,26.0,67.0,2,1,3,beta,nc
55,20,26.0,65.0,1,2,2,beta,nc
55,21,13.0,69.0,1,1,1,pareto,nmc
55,22,56.0,27.0,2,2,4,pareto,nc
55,23,13.0,85.0,2,2,4,beta,nmc
55,24,13.0,69.0,1,1,1,pareto,mc
55,25,24.0,49.0,1,2,2,pareto,mc
55,26,20.0,77.0,1,2,2,beta,nc
55,27,20.0,53.0,2,2,4,pareto,mc
55,28,26.0,67.0,2,1,3,beta,mc
55,29,29.0,45.0,2,1,3,pareto,mc
55,30,13.0,85.0,2,2,4,beta,nc
55,31,48.0,28.999999999999996,2,1,3,pareto,mc
55,32,24.0,49.0,1,2,2,pareto,nc
55,33,16.0,80.0,1,1,1,beta,mc
55,34,34.0,54.0,1,1,1,beta,nc
55,35,20.0,77.0,1,2,2,beta,mc
55,36,13.0,85.0,2,2,4,beta,mc
55,37,16.0,80.0,1,1,1,beta,nmc
55,38,26.0,65.0,1,2,2,beta,mc
55,39,29.0,45.0,2,1,3,pareto,nc
55,40,40.0,56.00000000000001,1,1,0,ac,nc
55,41,37.0,36.0,1,1,1,pareto,nmc
55,42,49.0,40.0,1,2,2,pareto,nc
