pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
227,1,43.0,48.0,1,1,1,pareto,mc
227,2,42.0,37.0,2,1,3,pareto,nc
227,3,21.0,72.0,1,2,2,beta,nc
227,4,20.0,75.0,1,1,1,beta,nc
227,5,11.0,85.0,2,1,3,beta,mc
227,6,50.0,50.0,1,1,0,ac,nc
227,7,28.0,55.00000000000001,2,2,4,pareto,nc
227,8,22.0,76.0,1,1,1,beta,mc
227,9,26.0,61.0,1,1,1,pareto,mc
227,10,45.0,33.0,1,2,2,pareto,nc
227,11,28.0,55.00000000000001,2,2,4,pareto,nmc
227,12,41.0,36.0,2,2,4,pareto,nc
227,13,13.0,82.0,1,2,2,beta,mc
227,14,25.0,47.0,1,2,2,pareto,mc
227,15,16.0,82.0,2,2,4,beta,nc
227,16,11.0,85.0,2,1,3,beta,nc
227,17,13.0,84.0,2,2,4,beta,mc
227,18,45.0,33.0,1,2,2,pareto,mc
227,19,16.0,82.0,2,2,4,beta,mc
227,20,12.0,86.0,2,1,3,beta,nc
227,21,16.0,82.0,2,2,4,beta,nmc
227,22,43.0,48.0,1,1,1,pareto,nmc
227,23,22.0,76.0,1,1,1,beta,nc
227,24,26.0,61.0,1,1,1,pareto,nc
227,25,21.0,72.0,1,2,2,beta,mc
227,26,20.0,75.0,1,1,1,beta,nmc
227,27,13.0,84.0,2,2,4,beta,nc
227,28,25.0,47.0,1,2,2,pareto,nc
227,29,12.0,86.0,2,1,3,beta,mc
227,30,22.0,76.0,1,1,1,beta,nmc
227,31,41.0,36.0,2,2,4,pareto,mc
227,32,26.0,61.0,1,1,1,pareto,nmc
227,33,43.0,48.0,1,1,1,pareto,nc
227,34,42.0,37.0,2,1,3,pareto,mc
227,35,13.0,82.0,1,2,2,beta,nc
227,36,20.0,75.0,1,1,1,beta,mc
227,37,41.0,36.0,2,2,4,pareto,nmc
227,38,52.0,32.0,2,1,3,pareto,nc
227,39,28.0,55.00000000000001,2,2,4,pareto,mc
227,40,52.0,32.0,2,1,3,pareto,mc
227,41,40.0,56.00000000000001,1,1,0,ac,nc
227,42,13.0,84.0,2,2,4,beta,nmc
