pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
6,1,34.0,60.0,1,2,2,beta,nc
6,2,50.0,50.0,1,1,0,ac,nc
6,3,16.0,62.0,1,1,1,pareto,mc
6,4,41.0,57.99999999999999,2,1,3,pareto,mc
6,5,42.0,33.0,2,1,3,pareto,mc
6,6,22.0,75.0,1,2,2,beta,mc
6,7,25.0,68.0,2,1,3,beta,mc
6,8,14.0,82.0,1,1,1,beta,nc
6,9,22.0,53.0,1,2,2,pareto,mc
6,10,41.0,57.99999999999999,2,1,3,pareto,nc
6,11,33.0,39.0,1,2,2,pareto,nc
6,12,22.0,74.0,1,1,1,beta,mc
6,13,14.0,77.0,2,2,4,beta,nc
6,14,20.0,74.0,2,1,3,beta,nc
6,15,16.0,82.0,2,2,4,beta,nmc
6,16,14.0,77.0,2,2,4,beta,nmc
6,17,14.0,82.0,1,1,1,beta,mc
6,18,34.0,60.0,1,2,2,beta,mc
6,19,25.0,68.0,2,1,3,beta,nc
6,20,22.0,74.0,1,1,1,beta,nmc
6,21,14.0,77.0,2,2,4,beta,mc
6,22,48.0,34.0,2,2,4,pareto,mc
6,23,22.0,75.0,1,2,2,beta,nc
6,24,56.0,37.0,2,2,4,pareto,mc
6,25,40.0,56.00000000000001,1,1,0,ac,nc
6,26,16.0,62.0,1,1,1,pareto,nmc
6,27,29.0,55.00000000000001,1,1,1,pareto,mc
6,28,20.0,74.0,2,1,3,beta,mc
6,29,16.0,82.0,2,2,4,beta,mc
6,30,33.0,39.0,1,2,2,pareto,mc
6,31,22.0,53.0,1,2,2,pareto,nc
6,32,29.0,55.00000000000001,1,1,1,pareto,nmc
6,33,56.0,37.0,2,2,4,pareto,nc
6,34,42.0,33.0,2,1,3,pareto,nc
6,35,22.0,74.0,1,1,1,beta,nc
6,36,29.0,55.00000000000001,1,1,1,pareto,nc
6,37,16.0,82.0,2,2,4,beta,nc
6,38,16.0,62.0,1,1,1,pareto,nc
6,39,14.0,82.0,1,1,1,beta,nmc
6,40,48.0,34.0,2,2,4,pareto,nc
6,41,48.0,34.0,2,2,4,pareto,nmc
6,42,56.0,37.0,2,2,4,pareto,nmc
