pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
86,1,62.0,25.0,1,2,2,pareto,nc
86,2,19.0,79.0,1,1,1,beta,nmc
86,3,45.0,33.0,2,2,4,pareto,nmc
86,4,60.0,27.0,2,1,3,pareto,mc
86,5,32.0,55.00000000000001,2,1,3,beta,mc
86,6,32.0,55.00000000000001,2,1,3,beta,nc
86,7,19.0,79.0,1,1,1,beta,nc
86,8,17.0,80.0,1,2,2,beta,mc
86,9,25.0,55.00000000000001,1,1,1,pareto,mc
86,10,14.0,84.0,2,2,4,beta,nc
86,11,50.0,50.0,1,1,0,ac,nc
86,12,45.0,33.0,2,2,4,pareto,mc
86,13,23.0,48.0,2,1,3,pareto,nc
86,14,19.0,79.0,1,1,1,beta,mc
86,15,14.0,76.0,1,1,1,pareto,nc
86,16,45.0,33.0,2,2,4,pareto,nc
86,17,27.0,70.0,2,1,3,beta,nc
86,18,23.0,48.0,2,1,3,pareto,mc
86,19,25.0,55.00000000000001,1,1,1,pareto,nc
86,20,14.0,84.0,2,2,4,beta,nmc
86,21,14.0,80.0,2,2,4,beta,mc
86,22,62.0,25.0,1,2,2,pareto,mc
86,23,13.0,80.0,1,2,2,beta,nc
86,24,44.0,36.0,1,2,2,pareto,mc
86,25,38.0,41.0,2,2,4,pareto,mc
86,26,25.0,55.00000000000001,1,1,1,pareto,nmc
86,27,14.0,80.0,2,2,4,beta,nmc
86,28,13.0,82.0,1,1,1,beta,mc
86,29,13.0,82.0,1,1,1,beta,nmc
86,30,14.0,76.0,1,1,1,pareto,nmc
86,31,60.0,27.0,2,1,3,pareto,nc
86,32,40.0,56.00000000000001,1,1,0,ac,nc
86,33,13.0,80.0,1,2,2,beta,mc
86,34,14.0,80.0,2,2,4,beta,nc
86,35,13.0,82.0,1,1,1,beta,nc
86,36,38.0,41.0,2,2,4,pareto,nmc
86,37,17.0,80.0,1,2,2,beta,nc
86,38,44.0,36.0,1,2,2,pareto,nc
86,39,14.0,84.0,2,2,4,beta,mc
86,40,14.0,76.0,1,1,1,pareto,mc
86,41,27.0,70.0,2,1,3,beta,mc
86,42,38.0,41.0,2,2,4,pareto,nc
