pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
17,1,53.0,37.0,2,2,4,pareto,mc
17,2,15.0,83.0,2,2,4,beta,nmc
17,3,35.0,45.0,2,1,3,pareto,nc
17,4,46.0,30.0,1,1,1,pareto,nmc
17,5,46.0,30.0,1,1,1,pareto,mc
17,6,23.0,74.0,2,1,3,beta,mc
17,7,28.0,65.0,1,2,2,beta,nc
17,8,26.0,70.0,1,1,1,beta,mc
17,9,28.0,65.0,1,2,2,beta,mc
17,10,53.0,37.0,2,2,4,pareto,nmc
17,11,36.0,59.0,2,1,3,beta,nc
17,12,53.0,35.0,1,1,1,pareto,mc
17,13,14.0,83.0,1,2,2,beta,nc
17,14,50.0,50.0,1,1,0,ac,nc
17,15,15.0,83.0,2,2,4,beta,nc
17,16,13.0,86.0,2,2,4,beta,nmc
17,17,14.0,83.0,1,2,2,beta,mc
17,18,13.0,86.0,2,2,4,beta,mc
17,19,59.0,26.0,1,2,2,pareto,mc
17,20,77.0,23.0,2,2,4,pareto,nc
17,21,77.0,23.0,2,2,4,pareto,nmc
17,22,15.0,83.0,2,2,4,beta,mc
17,23,53.0,35.0,1,1,1,pareto,nmc
17,24,57.0,39.0,1,2,2,pareto,nc
17,25,22.0,70.0,1,1,1,beta,nc
17,26,36.0,59.0,2,1,3,beta,mc
17,27,35.0,45.0,2,1,3,pareto,mc
17,28,26.0,70.0,1,1,1,beta,nc
17,29,53.0,37.0,2,2,4,pareto,nc
17,30,23.0,74.0,2,1,3,beta,nc
17,31,57.0,39.0,1,2,2,pareto,mc
17,32,53.0,35.0,1,1,1,pareto,nc
17,33,77.0,23.0,2,2,4,pareto,mc
17,34,26.0,70.0,1,1,1,beta,nmc
17,35,40.0,56.00000000000001,1,1,0,ac,nc
17,36,22.0,70.0,1,1,1,beta,nmc
17,37,46.0,30.0,1,1,1,pareto,nc
17,38,45.0,46.0,2,1,3,pareto,nc
17,39,13.0,86.0,2,2,4,beta,nc
17,40,59.0,26.0,1,2,2,pareto,nc
17,41,45.0,46.0,2,1,3,pareto,mc
17,42,22.0,70.0,1,1,1,beta,mc
