pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
38,1,14.0,60.0,1,2,2,pareto,nc
38,2,34.0,59.0,2,2,4,beta,nmc
38,3,53.0,41.0,2,1,3,pareto,nc
38,4,41.0,56.99999999999999,1,1,1,pareto,nmc
38,5,41.0,56.99999999999999,1,1,1,pareto,mc
38,6,44.0,33.0,1,1,1,pareto,mc
38,7,27.0,69.0,2,1,3,beta,mc
38,8,9.0,88.0,1,1,1,beta,nmc
38,9,50.0,50.0,1,1,0,ac,nc
38,10,24.0,57.99999999999999,1,2,2,pareto,mc
38,11,25.0,70.0,2,2,4,beta,nc
38,12,13.0,79.0,1,2,2,beta,nc
38,13,25.0,70.0,2,2,4,beta,nmc
38,14,44.0,33.0,1,1,1,pareto,nc
38,15,24.0,57.99999999999999,1,2,2,pareto,nc
38,16,44.0,33.0,1,1,1,pareto,nmc
38,17,9.0,88.0,1,1,1,beta,mc
38,18,34.0,59.0,2,2,4,beta,nc
38,19,16.0,82.0,1,2,2,beta,nc
38,20,27.0,69.0,2,1,3,beta,nc
38,21,47.0,38.0,2,2,4,pareto,nc
38,22,19.0,72.0,2,1,3,beta,nc
38,23,9.0,88.0,1,1,1,beta,nc
38,24,47.0,38.0,2,2,4,pareto,mc
38,25,39.0,34.0,2,1,3,pareto,mc
38,26,19.0,72.0,2,1,3,beta,mc
38,27,43.0,56.99999999999999,2,2,4,pareto,nc
38,28,40.0,56.00000000000001,1,1,0,ac,nc
38,29,14.0,60.0,1,2,2,pareto,mc
38,30,53.0,41.0,2,1,3,pareto,mc
38,31,13.0,79.0,1,2,2,beta,mc
38,32,43.0,56.99999999999999,2,2,4,pareto,nmc
38,33,34.0,59.0,2,2,4,beta,mc
38,34,47.0,38.0,2,2,4,pareto,nmc
38,35,25.0,72.0,1,1,1,beta,nmc
38,36,39.0,34.0,2,1,3,pareto,nc
38,37,25.0,70.0,2,2,4,beta,mc
38,38,25.0,72.0,1,1,1,beta,nc
38,39,16.0,82.0,1,2,2,beta,mc
38,40,25.0,72.0,1,1,1,beta,mc
38,41,41.0,56.99999999999999,1,1,1,pareto,nc
38,42,43.0,56.99999999999999,2,2,4,pareto,mc
