pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
19,1,21.0,73.0,2,2,4,beta,mc
19,2,53.0,40.0,2,2,4,pareto,mc
19,3,13.0,84.0,2,1,3,beta,nc
19,4,40.0,37.0,1,1,1,pareto,nc
19,5,21.0,75.0,1,1,1,beta,mc
19,6,41.0,38.0,2,2,4,pareto,nmc
19,7,21.0,73.0,2,2,4,beta,nmc
19,8,40.0,37.0,1,1,1,pareto,mc
19,9,50.0,50.0,1,1,0,ac,nc
19,10,21.0,73.0,2,2,4,beta,nc
19,11,40.0,37.0,1,1,1,pareto,nmc
19,12,27.0,65.0,1,2,2,beta,mc
19,13,13.0,84.0,2,1,3,beta,mc
19,14,19.0,74.0,1,2,2,beta,mc
19,15,12.0,84.0,1,1,1,beta,mc
19,16,21.0,75.0,1,1,1,beta,nc
19,17,41.0,38.0,2,2,4,pareto,nc
19,18,12.0,84.0,1,1,1,beta,nc
19,19,45.0,33.0,1,1,1,pareto,mc
19,20,19.0,59.0,1,2,2,pareto,nc
19,21,12.0,84.0,1,1,1,beta,nmc
19,22,53.0,40.0,2,2,4,pareto,nmc
19,23,45.0,33.0,1,1,1,pareto,nc
19,24,19.0,59.0,1,2,2,pareto,mc
19,25,20.0,77.0,2,1,3,beta,mc
19,26,53.0,40.0,2,2,4,pareto,nc
19,27,40.0,56.00000000000001,1,1,0,ac,nc
19,28,18.0,77.0,2,2,4,beta,nc
19,29,36.0,40.0,2,1,3,pareto,mc
19,30,21.0,49.0,2,1,3,pareto,nc
19,31,41.0,38.0,2,2,4,pareto,mc
19,32,45.0,33.0,1,1,1,pareto,nmc
19,33,20.0,77.0,2,1,3,beta,nc
19,34,18.0,77.0,2,2,4,beta,mc
19,35,19.0,74.0,1,2,2,beta,nc
19,36,67.0,28.999999999999996,1,2,2,pareto,mc
19,37,21.0,75.0,1,1,1,beta,nmc
19,38,21.0,49.0,2,1,3,pareto,mc
19,39,18.0,77.0,2,2,4,beta,nmc
19,40,67.0,28.999999999999996,1,2,2,pareto,nc
19,41,36.0,40.0,2,1,3,pareto,nc
19,42,27.0,65.0,1,2,2,beta,nc
