pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
231,1,20.0,74.0,1,1,1,beta,nmc
231,2,14.0,83.0,2,1,3,beta,nc
231,3,50.0,37.0,2,2,4,pareto,mc
231,4,34.0,37.0,2,1,3,pareto,mc
231,5,20.0,74.0,1,1,1,beta,nc
231,6,20.0,74.0,1,1,1,beta,mc
231,7,50.0,37.0,2,2,4,pareto,nmc
231,8,50.0,50.0,1,1,0,ac,nc
231,9,28.0,64.0,2,1,3,beta,nc
231,10,73.0,26.0,1,1,1,pareto,mc
231,11,26.0,50.0,1,2,2,pareto,nc
231,12,27.0,68.0,2,2,4,beta,mc
231,13,25.0,67.0,1,2,2,beta,mc
231,14,21.0,73.0,2,2,4,beta,nc
231,15,34.0,37.0,2,1,3,pareto,nc
231,16,14.0,83.0,2,1,3,beta,mc
231,17,73.0,26.0,1,1,1,pareto,nmc
231,18,28.0,64.0,2,1,3,beta,mc
231,19,26.0,50.0,1,2,2,pareto,mc
231,20,34.0,64.0,1,2,2,pareto,mc
231,21,13.0,84.0,1,2,2,beta,nc
231,22,21.0,73.0,2,2,4,beta,nmc
231,23,30.0,55.00000000000001,2,2,4,pareto,nmc
231,24,25.0,67.0,1,2,2,beta,nc
231,25,27.0,68.0,2,2,4,beta,nc
231,26,54.0,36.0,1,1,1,pareto,mc
231,27,24.0,72.0,1,1,1,beta,nmc
231,28,27.0,68.0,2,2,4,beta,nmc
231,29,24.0,72.0,1,1,1,beta,mc
231,30,54.0,36.0,1,1,1,pareto,nc
231,31,73.0,26.0,1,1,1,pareto,nc
231,32,13.0,84.0,1,2,2,beta,mc
231,33,30.0,55.00000000000001,2,2,4,pareto,nc
231,34,34.0,64.0,1,2,2,pareto,nc
231,35,30.0,55.00000000000001,2,2,4,pareto,mc
231,36,50.0,37.0,2,2,4,pareto,nc
231,37,21.0,73.0,2,2,4,beta,mc
231,38,54.0,36.0,1,1,1,pareto,nmc
231,39,16.0,56.99999999999999,2,1,3,pareto,mc
231,40,24.0,72.0,1,1,1,beta,nc
231,41,16.0,56.99999999999999,2,1,3,pareto,nc
231,42,40.0,56.00000000000001,1,1,0,ac,nc
