pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
205,1,50.0,50.0,1,1,0,ac,nc
205,2,74.0,23.0,1,1,1,pareto,nmc
205,3,13.0,80.0,1,1,1,beta,nmc
205,4,36.0,37.0,2,2,4,pareto,nmc
205,5,13.0,80.0,1,1,1,beta,nc
205,6,36.0,37.0,2,2,4,pareto,nc
205,7,21.0,71.0,2,1,3,beta,mc
205,8,56.0,30.0,1,2,2,pareto,nc
205,9,22.0,73.0,2,2,4,beta,mc
205,10,20.0,72.0,1,1,1,beta,nc
205,11,29.0,66.0,2,2,4,beta,nc
205,12,58.0,28.000000000000004,2,1,3,pareto,nc
205,13,19.0,75.0,1,2,2,beta,mc
205,14,25.0,71.0,1,2,2,beta,nc
205,15,74.0,23.0,1,1,1,pareto,nc
205,16,74.0,23.0,1,1,1,pareto,mc
205,17,48.0,36.0,2,2,4,pareto,mc
205,18,20.0,72.0,1,1,1,beta,mc
205,19,29.0,66.0,2,2,4,beta,mc
205,20,25.0,71.0,1,2,2,beta,mc
205,21,22.0,73.0,2,2,4,beta,nmc
205,22,29.0,66.0,2,2,4,beta,nmc
205,23,48.0,36.0,2,2,4,pareto,nc
205,24,36.0,37.0,2,2,4,pareto,mc
205,25,21.0,71.0,2,1,3,beta,nc
205,26,13.0,80.0,1,1,1,beta,mc
205,27,29.0,41.0,1,2,2,pareto,mc
205,28,58.0,28.000000000000004,2,1,3,pareto,mc
205,29,74.0,22.0,1,1,1,pareto,nc
205,30,74.0,22.0,1,1,1,pareto,mc
205,31,49.0,31.0,2,1,3,pareto,mc
205,32,27.0,67.0,2,1,3,beta,nc
205,33,56.0,30.0,1,2,2,pareto,mc
205,34,20.0,72.0,1,1,1,beta,nmc
205,35,48.0,36.0,2,2,4,pareto,nmc
205,36,49.0,31.0,2,1,3,pareto,nc
205,37,27.0,67.0,2,1,3,beta,mc
205,38,40.0,56.00000000000001,1,1,0,ac,nc
205,39,19.0,75.0,1,2,2,beta,nc
205,40,22.0,73.0,2,2,4,beta,nc
205,41,29.0,41.0,1,2,2,pareto,nc
205,42,74.0,22.0,1,1,1,pareto,nmc
