pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
191,1,47.0,30.0,1,1,1,pareto,nmc
191,2,12.0,85.0,2,2,4,beta,nc
191,3,17.0,81.0,2,1,3,beta,nc
191,4,51.0,32.0,1,1,1,pareto,nc
191,5,19.0,75.0,2,2,4,beta,mc
191,6,17.0,81.0,2,1,3,beta,mc
191,7,40.0,43.0,1,2,2,pareto,mc
191,8,40.0,42.0,2,1,3,pareto,mc
191,9,17.0,60.0,2,2,4,pareto,nmc
191,10,10.0,87.0,1,1,1,beta,nc
191,11,47.0,30.0,1,1,1,pareto,mc
191,12,54.0,36.0,2,2,4,pareto,nmc
191,13,12.0,85.0,2,2,4,beta,nmc
191,14,17.0,60.0,2,2,4,pareto,nc
191,15,22.0,66.0,2,1,3,beta,mc
191,16,50.0,50.0,1,1,0,ac,nc
191,17,54.0,36.0,2,2,4,pareto,mc
191,18,54.0,31.0,1,2,2,pareto,mc
191,19,22.0,66.0,2,1,3,beta,nc
191,20,12.0,85.0,2,2,4,beta,mc
191,21,51.0,32.0,1,1,1,pareto,mc
191,22,19.0,75.0,2,2,4,beta,nmc
191,23,15.0,80.0,1,2,2,beta,nc
191,24,40.0,43.0,1,2,2,pareto,nc
191,25,50.0,32.0,2,1,3,pareto,mc
191,26,18.0,79.0,1,1,1,beta,mc
191,27,15.0,80.0,1,2,2,beta,mc
191,28,51.0,32.0,1,1,1,pareto,nmc
191,29,19.0,75.0,2,2,4,beta,nc
191,30,47.0,30.0,1,1,1,pareto,nc
191,31,18.0,79.0,1,1,1,beta,nc
191,32,40.0,42.0,2,1,3,pareto,nc
191,33,50.0,32.0,2,1,3,pareto,nc
191,34,10.0,87.0,1,1,1,beta,mc
191,35,21.0,76.0,1,2,2,beta,mc
191,36,17.0,60.0,2,2,4,pareto,mc
191,37,10.0,87.0,1,1,1,beta,nmc
191,38,21.0,76.0,1,2,2,beta,nc
191,39,54.0,36.0,2,2,4,pareto,nc
191,40,54.0,31.0,1,2,2,pareto,nc
191,41,18.0,79.0,1,1,1,beta,nmc
191,42,40.0,56.00000000000001,1,1,0,ac,nc
