pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
190,1,9.0,88.0,2,1,3,beta,mc
190,2,26.0,72.0,2,2,4,beta,mc
190,3,62.0,32.0,1,1,1,pareto,nmc
190,4,49.0,32.0,2,1,3,pareto,mc
190,5,62.0,32.0,1,1,1,pareto,mc
190,6,57.0,28.999999999999996,1,1,1,pareto,mc
190,7,41.0,41.0,1,2,2,pareto,nc
190,8,52.0,43.0,2,2,4,pareto,mc
190,9,17.0,75.0,1,1,1,beta,nmc
190,10,17.0,75.0,1,1,1,beta,mc
190,11,13.0,61.0,1,2,2,pareto,mc
190,12,25.0,72.0,1,1,1,beta,nmc
190,13,57.0,28.999999999999996,1,1,1,pareto,nmc
190,14,52.0,43.0,2,2,4,pareto,nc
190,15,16.0,79.0,2,1,3,beta,mc
190,16,9.0,88.0,2,1,3,beta,nc
190,17,26.0,72.0,2,2,4,beta,nc
190,18,50.0,50.0,1,1,0,ac,nc
190,19,62.0,32.0,1,1,1,pareto,nc
190,20,21.0,76.0,2,2,4,beta,mc
190,21,21.0,76.0,2,2,4,beta,nc
190,22,25.0,72.0,1,1,1,beta,mc
190,23,52.0,43.0,2,2,4,pareto,nmc
190,24,57.0,28.999999999999996,1,1,1,pareto,nc
190,25,23.0,53.0,2,1,3,pareto,mc
190,26,17.0,80.0,1,2,2,beta,mc
190,27,23.0,53.0,2,1,3,pareto,nc
190,28,16.0,79.0,2,1,3,beta,nc
190,29,13.0,61.0,1,2,2,pareto,nc
190,30,26.0,72.0,2,2,4,beta,nmc
190,31,29.0,46.0,2,2,4,pareto,nc
190,32,19.0,76.0,1,2,2,beta,mc
190,33,25.0,72.0,1,1,1,beta,nc
190,34,19.0,76.0,1,2,2,beta,nc
190,35,40.0,56.00000000000001,1,1,0,ac,nc
190,36,29.0,46.0,2,2,4,pareto,nmc
190,37,21.0,76.0,2,2,4,beta,nmc
190,38,49.0,32.0,2,1,3,pareto,nc
190,39,41.0,41.0,1,2,2,pareto,mc
190,40,17.0,80.0,1,2,2,beta,nc
190,41,29.0,46.0,2,2,4,pareto,mc
190,42,17.0,75.0,1,1,1,beta,nc
