pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
232,1,30.0,47.0,1,1,1,pareto,nmc
232,2,20.0,76.0,1,1,1,beta,nmc
232,3,25.0,67.0,2,1,3,beta,mc
232,4,18.0,77.0,2,2,4,beta,nmc
232,5,20.0,76.0,1,1,1,beta,mc
232,6,20.0,75.0,2,2,4,beta,nmc
232,7,55.0,35.0,2,2,4,pareto,nmc
232,8,20.0,75.0,2,2,4,beta,mc
232,9,45.0,33.0,1,1,1,pareto,mc
232,10,45.0,44.0,2,1,3,pareto,nc
232,11,50.0,50.0,1,1,0,ac,nc
232,12,61.0,25.0,1,2,2,pareto,mc
232,13,25.0,67.0,2,1,3,beta,nc
232,14,18.0,77.0,2,2,4,beta,nc
232,15,55.0,35.0,2,2,4,pareto,mc
232,16,45.0,44.0,2,1,3,pareto,mc
232,17,30.0,47.0,1,1,1,pareto,nc
232,18,20.0,76.0,1,1,1,beta,nc
232,19,51.0,43.0,2,1,3,pareto,nc
232,20,51.0,31.0,1,2,2,pareto,nc
232,21,14.0,82.0,1,2,2,beta,mc
232,22,25.0,72.0,1,1,1,beta,nc
232,23,61.0,25.0,1,2,2,pareto,nc
232,24,20.0,75.0,2,2,4,beta,nc
232,25,45.0,33.0,1,1,1,pareto,nmc
232,26,51.0,31.0,1,2,2,pareto,mc
232,27,9.0,88.0,1,2,2,beta,nc
232,28,55.0,35.0,2,2,4,pareto,nc
232,29,58.0,36.0,2,2,4,pareto,nc
232,30,25.0,72.0,1,1,1,beta,mc
232,31,58.0,36.0,2,2,4,pareto,mc
232,32,40.0,56.00000000000001,1,1,0,ac,nc
232,33,58.0,36.0,2,2,4,pareto,nmc
232,34,14.0,82.0,1,2,2,beta,nc
232,35,25.0,72.0,1,1,1,beta,nmc
232,36,9.0,88.0,1,2,2,beta,mc
232,37,18.0,77.0,2,2,4,beta,mc
232,38,45.0,33.0,1,1,1,pareto,nc
232,39,30.0,47.0,1,1,1,pareto,mc
232,40,14.0,80.0,2,1,3,beta,mc
232,41,51.0,43.0,2,1,3,pareto,mc
232,42,14.0,80.0,2,1,3,beta,nc
