pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,data_rel,dist,mono
0,1,20.0,77.0,1,2,2,beta,no_cut
0,2,12.0,66.0,1,2,2,pareto,no_cut
0,3,11.0,86.0,1,1,1,beta,non_mono_cut
0,4,37.0,56.99999999999999,1,1,1,beta,mono_cut
0,5,15.0,82.0,2,1,3,beta,mono_cut
0,6,49.0,36.0,1,1,1,pareto,non_mono_cut
0,7,22.0,73.0,2,1,3,beta,no_cut
0,8,12.0,66.0,1,1,1,pareto,mono_cut
0,9,37.0,56.99999999999999,1,1,1,beta,no_cut
0,10,22.0,73.0,2,1,3,beta,mono_cut
0,11,49.0,36.0,1,1,1,pareto,mono_cut
0,12,49.0,36.0,1,1,1,pareto,no_cut
0,13,12.0,85.0,2,2,4,beta,no_cut
0,14,44.0,33.0,2,2,4,pareto,no_cut
0,15,50.0,50.0,1,1,0,ac,no_cut
0,16,19.0,55.00000000000001,2,2,4,pareto,no_cut
0,17,12.0,85.0,2,2,4,beta,mono_cut
0,18,12.0,66.0,1,2,2,pareto,non_mono_cut
0,19,13.0,62.0,2,1,3,pareto,non_mono_cut
0,20,20.0,77.0,1,2,2,beta,non_mono_cut
0,21,20.0,74.0,1,2,2,beta,no_cut
0,22,20.0,74.0,1,2,2,beta,non_mono_cut
0,23,18.0,79.0,2,2,4,beta,no_cut
0,24,44.0,33.0,2,2,4,pareto,non_mono_cut
0,25,12.0,66.0,1,1,1,pareto,no_cut
0,26,13.0,62.0,2,1,3,pareto,no_cut
0,27,44.0,33.0,2,2,4,pareto,mono_cut
0,28,45.0,33.0,2,1,3,pareto,non_mono_cut
0,29,32.0,42.0,1,2,2,pareto,mono_cut
0,30,40.0,56.00000000000001,1,1,0,ac,no_cut
0,31,11.0,86.0,1,1,1,beta,no_cut
0,32,18.0,79.0,2,2,4,beta,mono_cut
0,33,12.0,66.0,1,1,1,pareto,non_mono_cut
0,34,20.0,74.0,1,2,2,beta,mono_cut
0,35,15.0,82.0,2,1,3,beta,non_mono_cut
0,36,11.0,86.0,1,1,1,beta,mono_cut
0,37,32.0,42.0,1,2,2,pareto,non_mono_cut
0,38,19.0,55.00000000000001,2,2,4,pareto,non_mono_cut
0,39,15.0,82.0,2,1,3,beta,no_cut
0,40,45.0,33.0,2,1,3,pareto,no_cut
0,41,37.0,56.99999999999999,1,1,1,beta,non_mono_cut
0,42,20.0,77.0,1,2,2,beta,mono_cut
