pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
178,1,13.0,85.0,1,2,2,beta,mc
178,2,25.0,46.0,2,1,3,pareto,nc
178,3,37.0,37.0,2,2,4,pareto,mc
178,4,13.0,85.0,1,2,2,beta,nc
178,5,66.0,27.0,1,1,1,pareto,mc
178,6,37.0,37.0,2,2,4,pareto,nc
178,7,19.0,77.0,2,2,4,beta,nmc
178,8,19.0,77.0,2,2,4,beta,mc
178,9,16.0,78.0,2,1,3,beta,nc
178,10,19.0,77.0,2,2,4,beta,nc
178,11,24.0,72.0,1,1,1,beta,mc
178,12,16.0,78.0,2,1,3,beta,mc
178,13,57.0,32.0,2,2,4,pareto,nmc
178,14,12.0,84.0,2,2,4,beta,nmc
178,15,50.0,50.0,1,1,0,ac,nc
178,16,24.0,72.0,1,1,1,beta,nc
178,17,18.0,78.0,1,1,1,beta,nc
178,18,48.0,33.0,1,2,2,pareto,mc
178,19,48.0,33.0,1,2,2,pareto,nc
178,20,12.0,84.0,2,2,4,beta,mc
178,21,52.0,30.0,1,1,1,pareto,nmc
178,22,18.0,78.0,1,1,1,beta,mc
178,23,19.0,78.0,1,2,2,beta,mc
178,24,76.0,23.0,1,2,2,pareto,mc
178,25,37.0,37.0,2,2,4,pareto,nmc
178,26,24.0,72.0,1,1,1,beta,nmc
178,27,52.0,30.0,1,1,1,pareto,nc
178,28,25.0,46.0,2,1,3,pareto,mc
178,29,19.0,78.0,1,2,2,beta,nc
178,30,66.0,27.0,1,1,1,pareto,nmc
178,31,66.0,27.0,1,1,1,pareto,nc
178,32,76.0,23.0,1,2,2,pareto,nc
178,33,18.0,78.0,1,1,1,beta,nmc
178,34,29.0,64.0,2,1,3,beta,nc
178,35,40.0,56.00000000000001,1,1,0,ac,nc
178,36,37.0,44.0,2,1,3,pareto,mc
178,37,37.0,44.0,2,1,3,pareto,nc
178,38,57.0,32.0,2,2,4,pareto,nc
178,39,29.0,64.0,2,1,3,beta,mc
178,40,52.0,30.0,1,1,1,pareto,mc
178,41,12.0,84.0,2,2,4,beta,nc
178,42,57.0,32.0,2,2,4,pareto,mc
