pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
21,1,24.0,71.0,1,2,2,beta,nc
21,2,71.0,28.000000000000004,2,2,4,pareto,nmc
21,3,50.0,50.0,1,1,0,ac,nc
21,4,15.0,81.0,1,1,1,beta,nmc
21,5,38.0,42.0,1,1,1,pareto,nmc
21,6,9.0,90.0,1,2,2,beta,mc
21,7,38.0,36.0,2,1,3,pareto,mc
21,8,71.0,28.000000000000004,2,2,4,pareto,nc
21,9,25.0,50.0,2,2,4,pareto,nc
21,10,13.0,83.0,2,2,4,beta,nc
21,11,59.0,27.0,1,2,2,pareto,mc
21,12,24.0,71.0,1,2,2,beta,mc
21,13,38.0,42.0,1,1,1,pareto,mc
21,14,23.0,70.0,1,1,1,beta,mc
21,15,13.0,83.0,2,2,4,beta,mc
21,16,22.0,68.0,2,1,3,beta,mc
21,17,46.0,32.0,1,2,2,pareto,nc
21,18,25.0,50.0,2,2,4,pareto,nmc
21,19,23.0,70.0,1,1,1,beta,nmc
21,20,27.0,49.0,1,1,1,pareto,mc
21,21,22.0,68.0,2,1,3,beta,nc
21,22,59.0,27.0,1,2,2,pareto,nc
21,23,9.0,90.0,1,2,2,beta,nc
21,24,38.0,42.0,1,1,1,pareto,nc
21,25,27.0,49.0,1,1,1,pareto,nmc
21,26,53.0,33.0,2,1,3,pareto,nc
21,27,40.0,56.00000000000001,1,1,0,ac,nc
21,28,15.0,81.0,1,1,1,beta,mc
21,29,28.0,68.0,2,2,4,beta,mc
21,30,71.0,28.000000000000004,2,2,4,pareto,mc
21,31,48.0,46.0,2,1,3,beta,mc
21,32,23.0,70.0,1,1,1,beta,nc
21,33,25.0,50.0,2,2,4,pareto,mc
21,34,38.0,36.0,2,1,3,pareto,nc
21,35,27.0,49.0,1,1,1,pareto,nc
21,36,46.0,32.0,1,2,2,pareto,mc
21,37,15.0,81.0,1,1,1,beta,nc
21,38,28.0,68.0,2,2,4,beta,nc
21,39,48.0,46.0,2,1,3,beta,nc
21,40,53.0,33.0,2,1,3,pareto,mc
21,41,13.0,83.0,2,2,4,beta,nmc
21,42,28.0,68.0,2,2,4,beta,nmc
