pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
52,1,40.0,34.0,1,2,2,pareto,nc
52,2,31.0,66.0,2,2,4,beta,nmc
52,3,50.0,50.0,1,1,0,ac,nc
52,4,44.0,37.0,2,2,4,pareto,nmc
52,5,31.0,66.0,2,2,4,beta,nc
52,6,24.0,72.0,1,1,1,beta,mc
52,7,31.0,66.0,2,2,4,beta,mc
52,8,20.0,76.0,1,1,1,beta,mc
52,9,52.0,31.0,1,2,2,pareto,nc
52,10,38.0,46.0,1,1,1,pareto,mc
52,11,15.0,57.99999999999999,2,1,3,pareto,mc
52,12,38.0,46.0,1,1,1,pareto,nmc
52,13,44.0,37.0,2,2,4,pareto,mc
52,14,26.0,70.0,2,1,3,beta,mc
52,15,15.0,57.99999999999999,2,1,3,pareto,nc
52,16,44.0,37.0,2,2,4,pareto,nc
52,17,23.0,71.0,1,2,2,beta,nc
52,18,20.0,76.0,1,1,1,beta,nmc
52,19,15.0,81.0,1,2,2,beta,nc
52,20,52.0,28.000000000000004,2,1,3,pareto,mc
52,21,52.0,31.0,2,2,4,pareto,nc
52,22,40.0,56.00000000000001,1,1,0,ac,nc
52,23,20.0,76.0,1,1,1,beta,nc
52,24,51.0,28.999999999999996,1,1,1,pareto,mc
52,25,51.0,28.999999999999996,1,1,1,pareto,nc
52,26,38.0,46.0,1,1,1,pareto,nc
52,27,40.0,34.0,1,2,2,pareto,mc
52,28,15.0,81.0,1,2,2,beta,mc
52,29,25.0,70.0,2,2,4,beta,mc
52,30,52.0,28.000000000000004,2,1,3,pareto,nc
52,31,52.0,31.0,2,2,4,pareto,mc
52,32,51.0,28.999999999999996,1,1,1,pareto,nmc
52,33,25.0,70.0,2,2,4,beta,nc
52,34,16.0,80.0,2,1,3,beta,mc
52,35,52.0,31.0,2,2,4,pareto,nmc
52,36,26.0,70.0,2,1,3,beta,nc
52,37,24.0,72.0,1,1,1,beta,nc
52,38,23.0,71.0,1,2,2,beta,mc
52,39,52.0,31.0,1,2,2,pareto,mc
52,40,24.0,72.0,1,1,1,beta,nmc
52,41,25.0,70.0,2,2,4,beta,nmc
52,42,16.0,80.0,2,1,3,beta,nc
