pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
138,1,40.0,39.0,1,2,2,pareto,mc
138,2,36.0,56.99999999999999,1,2,2,beta,nc
138,3,25.0,56.99999999999999,2,2,4,pareto,nc
138,4,25.0,56.99999999999999,2,2,4,pareto,nmc
138,5,13.0,81.0,2,2,4,beta,nmc
138,6,25.0,56.99999999999999,2,2,4,pareto,mc
138,7,13.0,85.0,1,1,1,beta,nmc
138,8,16.0,81.0,2,2,4,beta,nmc
138,9,12.0,84.0,1,1,1,beta,nc
138,10,34.0,40.0,1,1,1,pareto,mc
138,11,40.0,39.0,1,2,2,pareto,nc
138,12,27.0,68.0,2,1,3,beta,nc
138,13,16.0,81.0,2,2,4,beta,nc
138,14,55.0,32.0,1,1,1,pareto,mc
138,15,33.0,47.0,2,2,4,pareto,nmc
138,16,50.0,50.0,1,1,0,ac,nc
138,17,55.0,32.0,1,1,1,pareto,nc
138,18,20.0,67.0,2,1,3,beta,mc
138,19,40.0,38.0,1,2,2,pareto,mc
138,20,34.0,40.0,1,1,1,pareto,nc
138,21,16.0,81.0,2,2,4,beta,mc
138,22,27.0,68.0,2,1,3,beta,mc
138,23,20.0,67.0,2,1,3,beta,nc
138,24,33.0,47.0,2,2,4,pareto,mc
138,25,55.0,32.0,1,1,1,pareto,nmc
138,26,13.0,85.0,1,1,1,beta,nc
138,27,36.0,56.99999999999999,1,2,2,beta,mc
138,28,16.0,77.0,1,2,2,beta,mc
138,29,16.0,77.0,1,2,2,beta,nc
138,30,34.0,46.0,2,1,3,pareto,mc
138,31,40.0,38.0,1,2,2,pareto,nc
138,32,32.0,40.0,2,1,3,pareto,nc
138,33,40.0,56.00000000000001,1,1,0,ac,nc
138,34,13.0,81.0,2,2,4,beta,nc
138,35,33.0,47.0,2,2,4,pareto,nc
138,36,12.0,84.0,1,1,1,beta,mc
138,37,13.0,85.0,1,1,1,beta,mc
138,38,34.0,46.0,2,1,3,pareto,nc
138,39,32.0,40.0,2,1,3,pareto,mc
138,40,12.0,84.0,1,1,1,beta,nmc
138,41,13.0,81.0,2,2,4,beta,mc
138,42,34.0,40.0,1,1,1,pareto,nmc
