pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
94,1,19.0,78.0,1,1,1,beta,nmc
94,2,57.0,26.0,2,1,3,pareto,mc
94,3,9.0,86.0,1,2,2,beta,mc
94,4,26.0,45.0,2,2,4,pareto,nc
94,5,77.0,23.0,2,2,4,pareto,nmc
94,6,19.0,78.0,1,1,1,beta,mc
94,7,12.0,70.0,1,1,1,pareto,nmc
94,8,57.0,26.0,2,1,3,pareto,nc
94,9,44.0,42.0,1,2,2,pareto,nc
94,10,50.0,50.0,1,1,0,ac,nc
94,11,44.0,42.0,1,2,2,pareto,mc
94,12,10.0,67.0,1,2,2,pareto,nc
94,13,18.0,77.0,2,1,3,beta,nc
94,14,20.0,77.0,2,2,4,beta,nc
94,15,18.0,77.0,2,1,3,beta,mc
94,16,12.0,85.0,1,1,1,beta,nc
94,17,20.0,77.0,2,2,4,beta,nmc
94,18,18.0,76.0,2,2,4,beta,mc
94,19,18.0,76.0,2,2,4,beta,nmc
94,20,22.0,71.0,1,2,2,beta,nc
94,21,23.0,72.0,2,1,3,beta,nc
94,22,26.0,45.0,2,2,4,pareto,mc
94,23,22.0,71.0,1,2,2,beta,mc
94,24,12.0,85.0,1,1,1,beta,nmc
94,25,10.0,67.0,1,2,2,pareto,mc
94,26,34.0,40.0,1,1,1,pareto,nc
94,27,19.0,78.0,1,1,1,beta,nc
94,28,26.0,45.0,2,2,4,pareto,nmc
94,29,34.0,40.0,1,1,1,pareto,nmc
94,30,9.0,86.0,1,2,2,beta,nc
94,31,57.0,34.0,2,1,3,pareto,nc
94,32,12.0,70.0,1,1,1,pareto,mc
94,33,23.0,72.0,2,1,3,beta,mc
94,34,20.0,77.0,2,2,4,beta,mc
94,35,34.0,40.0,1,1,1,pareto,mc
94,36,77.0,23.0,2,2,4,pareto,nc
94,37,12.0,70.0,1,1,1,pareto,nc
94,38,40.0,56.00000000000001,1,1,0,ac,nc
94,39,18.0,76.0,2,2,4,beta,nc
94,40,12.0,85.0,1,1,1,beta,mc
94,41,77.0,23.0,2,2,4,pareto,mc
94,42,57.0,34.0,2,1,3,pareto,mc
