pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
145,1,50.0,50.0,1,1,0,ac,nc
145,2,17.0,81.0,2,2,4,beta,mc
145,3,35.0,45.0,2,1,3,pareto,mc
145,4,43.0,36.0,2,2,4,pareto,nc
145,5,19.0,77.0,1,1,1,beta,nmc
145,6,25.0,68.0,2,1,3,beta,mc
145,7,8.0,83.0,1,2,2,pareto,mc
145,8,8.0,83.0,1,2,2,pareto,nc
145,9,43.0,36.0,2,2,4,pareto,mc
145,10,24.0,71.0,1,2,2,beta,mc
145,11,18.0,78.0,2,1,3,pareto,mc
145,12,14.0,83.0,1,1,1,beta,nc
145,13,32.0,42.0,2,2,4,pareto,nmc
145,14,40.0,38.0,1,1,1,pareto,nc
145,15,14.0,83.0,1,1,1,beta,mc
145,16,21.0,66.0,1,1,1,pareto,mc
145,17,19.0,77.0,1,1,1,beta,nc
145,18,32.0,42.0,2,2,4,pareto,nc
145,19,14.0,82.0,2,2,4,beta,mc
145,20,25.0,68.0,2,1,3,beta,nc
145,21,17.0,81.0,2,2,4,beta,nmc
145,22,35.0,45.0,2,1,3,pareto,nc
145,23,21.0,66.0,1,1,1,pareto,nc
145,24,43.0,36.0,2,2,4,pareto,nmc
145,25,47.0,35.0,1,2,2,pareto,mc
145,26,40.0,56.00000000000001,1,1,0,ac,nc
145,27,24.0,71.0,1,2,2,beta,nc
145,28,21.0,77.0,2,1,3,beta,nc
145,29,14.0,83.0,1,1,1,beta,nmc
145,30,32.0,42.0,2,2,4,pareto,mc
145,31,27.0,68.0,1,2,2,beta,nc
145,32,19.0,77.0,1,1,1,beta,mc
145,33,27.0,68.0,1,2,2,beta,mc
145,34,17.0,81.0,2,2,4,beta,nc
145,35,40.0,38.0,1,1,1,pareto,nmc
145,36,47.0,35.0,1,2,2,pareto,nc
145,37,21.0,66.0,1,1,1,pareto,nmc
145,38,18.0,78.0,2,1,3,pareto,nc
145,39,40.0,38.0,1,1,1,pareto,mc
145,40,14.0,82.0,2,2,4,beta,nmc
145,41,21.0,77.0,2,1,3,beta,mc
145,42,14.0,82.0,2,2,4,beta,nc
