pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
116,1,17.0,80.0,1,1,1,beta,nmc
116,2,57.0,33.0,1,2,2,pareto,nc
116,3,60.0,33.0,1,1,1,pareto,nmc
116,4,40.0,34.0,2,2,4,pareto,nmc
116,5,31.0,57.99999999999999,2,1,3,beta,mc
116,6,55.0,28.000000000000004,1,2,2,pareto,nc
116,7,24.0,71.0,2,2,4,beta,nmc
116,8,35.0,38.0,2,2,4,pareto,mc
116,9,17.0,80.0,1,1,1,beta,mc
116,10,11.0,86.0,1,1,1,beta,mc
116,11,23.0,74.0,1,2,2,beta,mc
116,12,60.0,33.0,1,1,1,pareto,mc
116,13,14.0,82.0,2,2,4,beta,mc
116,14,45.0,33.0,1,1,1,pareto,mc
116,15,29.0,43.0,2,1,3,pareto,nc
116,16,13.0,83.0,2,1,3,beta,mc
116,17,43.0,38.0,2,1,3,pareto,nc
116,18,23.0,74.0,1,2,2,beta,nc
116,19,35.0,38.0,2,2,4,pareto,nc
116,20,31.0,57.99999999999999,2,1,3,beta,nc
116,21,50.0,50.0,1,1,0,ac,nc
116,22,57.0,33.0,1,2,2,pareto,mc
116,23,29.0,43.0,2,1,3,pareto,mc
116,24,45.0,33.0,1,1,1,pareto,nmc
116,25,14.0,82.0,2,2,4,beta,nc
116,26,40.0,56.00000000000001,1,1,0,ac,nc
116,27,11.0,86.0,1,1,1,beta,nc
116,28,40.0,34.0,2,2,4,pareto,nc
116,29,43.0,38.0,2,1,3,pareto,mc
116,30,45.0,33.0,1,1,1,pareto,nc
116,31,24.0,71.0,2,2,4,beta,mc
116,32,40.0,34.0,2,2,4,pareto,mc
116,33,14.0,81.0,1,2,2,beta,mc
116,34,14.0,81.0,1,2,2,beta,nc
116,35,17.0,80.0,1,1,1,beta,nc
116,36,13.0,83.0,2,1,3,beta,nc
116,37,24.0,71.0,2,2,4,beta,nc
116,38,55.0,28.000000000000004,1,2,2,pareto,mc
116,39,60.0,33.0,1,1,1,pareto,nc
116,40,14.0,82.0,2,2,4,beta,nmc
116,41,11.0,86.0,1,1,1,beta,nmc
116,42,35.0,38.0,2,2,4,pareto,nmc
