pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
192,1,50.0,50.0,1,1,0,ac,nc
192,2,29.0,42.0,1,1,1,pareto,nmc
192,3,22.0,51.0,1,1,1,pareto,nc
192,4,29.0,42.0,1,1,1,pareto,mc
192,5,38.0,37.0,2,2,4,pareto,nmc
192,6,20.0,72.0,2,1,3,beta,nc
192,7,16.0,78.0,2,2,4,beta,nmc
192,8,38.0,46.0,2,2,4,pareto,nc
192,9,22.0,51.0,1,1,1,pareto,mc
192,10,24.0,48.0,1,2,2,pareto,nc
192,11,41.0,47.0,1,2,2,pareto,nc
192,12,12.0,86.0,1,1,1,beta,nc
192,13,38.0,46.0,2,2,4,pareto,mc
192,14,10.0,85.0,1,2,2,beta,nc
192,15,29.0,65.0,2,2,4,beta,mc
192,16,19.0,77.0,2,1,3,beta,nc
192,17,12.0,64.0,2,1,3,pareto,mc
192,18,12.0,79.0,1,1,1,beta,mc
192,19,38.0,37.0,2,2,4,pareto,mc
192,20,19.0,52.0,2,1,3,pareto,mc
192,21,16.0,80.0,1,2,2,beta,nc
192,22,29.0,42.0,1,1,1,pareto,nc
192,23,16.0,78.0,2,2,4,beta,nc
192,24,40.0,56.00000000000001,1,1,0,ac,nc
192,25,20.0,72.0,2,1,3,beta,mc
192,26,12.0,86.0,1,1,1,beta,nmc
192,27,19.0,52.0,2,1,3,pareto,nc
192,28,19.0,77.0,2,1,3,beta,mc
192,29,12.0,79.0,1,1,1,beta,nmc
192,30,24.0,48.0,1,2,2,pareto,mc
192,31,22.0,51.0,1,1,1,pareto,nmc
192,32,29.0,65.0,2,2,4,beta,nmc
192,33,12.0,64.0,2,1,3,pareto,nc
192,34,29.0,65.0,2,2,4,beta,nc
192,35,10.0,85.0,1,2,2,beta,mc
192,36,38.0,37.0,2,2,4,pareto,nc
192,37,38.0,46.0,2,2,4,pareto,nmc
192,38,16.0,78.0,2,2,4,beta,mc
192,39,41.0,47.0,1,2,2,pareto,mc
192,40,16.0,80.0,1,2,2,beta,mc
192,41,12.0,79.0,1,1,1,beta,nc
192,42,12.0,86.0,1,1,1,beta,mc
