pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
103,1,25.0,73.0,1,1,1,beta,mc
103,2,25.0,71.0,1,2,2,beta,mc
103,3,37.0,45.0,2,2,4,pareto,nmc
103,4,21.0,50.0,1,2,2,pareto,mc
103,5,15.0,79.0,2,2,4,beta,mc
103,6,21.0,75.0,1,2,2,beta,mc
103,7,14.0,83.0,1,1,1,beta,nmc
103,8,34.0,45.0,1,1,1,pareto,mc
103,9,14.0,83.0,1,1,1,beta,mc
103,10,21.0,50.0,1,2,2,pareto,nc
103,11,52.0,36.0,1,2,2,pareto,nc
103,12,35.0,47.0,1,1,1,pareto,nc
103,13,35.0,47.0,1,1,1,pareto,mc
103,14,37.0,45.0,2,2,4,pareto,nc
103,15,15.0,79.0,2,2,4,beta,nmc
103,16,50.0,50.0,1,1,0,ac,nc
103,17,17.0,80.0,2,2,4,beta,mc
103,18,25.0,73.0,1,1,1,beta,nmc
103,19,16.0,79.0,2,1,3,beta,mc
103,20,34.0,45.0,1,1,1,pareto,nmc
103,21,49.0,28.999999999999996,2,2,4,pareto,nc
103,22,21.0,75.0,1,2,2,beta,nc
103,23,40.0,56.00000000000001,1,1,0,ac,nc
103,24,14.0,83.0,1,1,1,beta,nc
103,25,11.0,82.0,2,1,3,beta,nc
103,26,49.0,28.999999999999996,2,2,4,pareto,mc
103,27,35.0,47.0,1,1,1,pareto,nmc
103,28,35.0,39.0,2,1,3,pareto,mc
103,29,25.0,73.0,1,1,1,beta,nc
103,30,17.0,80.0,2,2,4,beta,nc
103,31,25.0,71.0,1,2,2,beta,nc
103,32,49.0,28.999999999999996,2,2,4,pareto,nmc
103,33,35.0,39.0,2,1,3,pareto,nc
103,34,15.0,79.0,2,2,4,beta,nc
103,35,16.0,79.0,2,1,3,beta,nc
103,36,37.0,45.0,2,2,4,pareto,mc
103,37,17.0,80.0,2,2,4,beta,nmc
103,38,55.0,28.999999999999996,2,1,3,pareto,nc
103,39,11.0,82.0,2,1,3,beta,mc
103,40,52.0,36.0,1,2,2,pareto,mc
103,41,55.0,28.999999999999996,2,1,3,pareto,mc
103,42,34.0,45.0,1,1,1,pareto,nc
