pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
195,1,21.0,74.0,2,2,4,beta,nc
195,2,19.0,78.0,1,2,2,beta,mc
195,3,13.0,83.0,1,1,1,beta,nc
195,4,64.0,26.0,1,1,1,pareto,nc
195,5,17.0,80.0,1,1,1,beta,nmc
195,6,68.0,24.0,2,2,4,pareto,mc
195,7,19.0,78.0,1,2,2,beta,nc
195,8,21.0,74.0,2,2,4,beta,mc
195,9,17.0,60.0,1,2,2,pareto,nc
195,10,61.0,28.999999999999996,1,1,1,pareto,nmc
195,11,13.0,83.0,1,1,1,beta,mc
195,12,61.0,28.999999999999996,1,1,1,pareto,mc
195,13,64.0,26.0,1,1,1,pareto,nmc
195,14,28.0,63.0,2,1,3,beta,mc
195,15,24.0,70.0,2,2,4,beta,mc
195,16,21.0,76.0,1,2,2,beta,nc
195,17,64.0,26.0,1,1,1,pareto,mc
195,18,68.0,24.0,2,2,4,pareto,nc
195,19,50.0,50.0,1,1,0,ac,nc
195,20,46.0,51.0,2,1,3,pareto,mc
195,21,57.0,33.0,2,2,4,pareto,mc
195,22,17.0,60.0,1,2,2,pareto,mc
195,23,21.0,72.0,2,1,3,beta,mc
195,24,61.0,28.999999999999996,1,1,1,pareto,nc
195,25,24.0,70.0,2,2,4,beta,nmc
195,26,17.0,80.0,1,1,1,beta,nc
195,27,57.0,33.0,2,2,4,pareto,nc
195,28,17.0,80.0,1,1,1,beta,mc
195,29,57.0,33.0,2,2,4,pareto,nmc
195,30,13.0,83.0,1,1,1,beta,nmc
195,31,24.0,70.0,2,2,4,beta,nc
195,32,46.0,51.0,2,1,3,pareto,nc
195,33,68.0,24.0,2,2,4,pareto,nmc
195,34,67.0,26.0,1,2,2,pareto,nc
195,35,40.0,56.00000000000001,1,1,0,ac,nc
195,36,67.0,26.0,1,2,2,pareto,mc
195,37,21.0,76.0,1,2,2,beta,mc
195,38,31.0,56.99999999999999,2,1,3,pareto,nc
195,39,21.0,74.0,2,2,4,beta,nmc
195,40,21.0,72.0,2,1,3,beta,nc
195,41,28.0,63.0,2,1,3,beta,nc
195,42,31.0,56.99999999999999,2,1,3,pareto,mc
