pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
91,1,31.0,55.00000000000001,2,2,4,pareto,mc
91,2,18.0,78.0,2,1,3,beta,mc
91,3,19.0,77.0,2,1,3,beta,nc
91,4,15.0,81.0,1,1,1,beta,mc
91,5,39.0,57.99999999999999,2,1,3,pareto,mc
91,6,41.0,38.0,1,2,2,pareto,mc
91,7,14.0,82.0,2,2,4,beta,nmc
91,8,31.0,55.00000000000001,2,2,4,pareto,nc
91,9,46.0,31.0,1,1,1,pareto,mc
91,10,23.0,71.0,1,2,2,beta,nc
91,11,50.0,50.0,1,1,0,ac,nc
91,12,23.0,71.0,1,2,2,beta,mc
91,13,19.0,77.0,2,1,3,beta,mc
91,14,18.0,78.0,2,1,3,beta,nc
91,15,65.0,24.0,1,1,1,pareto,nc
91,16,15.0,81.0,1,1,1,beta,nc
91,17,41.0,38.0,1,2,2,pareto,nc
91,18,14.0,82.0,2,2,4,beta,nc
91,19,46.0,31.0,1,1,1,pareto,nmc
91,20,15.0,81.0,1,1,1,beta,nmc
91,21,47.0,51.0,2,2,4,pareto,nc
91,22,65.0,24.0,1,1,1,pareto,mc
91,23,22.0,73.0,1,1,1,beta,mc
91,24,47.0,51.0,2,2,4,pareto,nmc
91,25,18.0,76.0,1,2,2,beta,nc
91,26,39.0,57.99999999999999,2,1,3,pareto,nc
91,27,46.0,31.0,1,1,1,pareto,nc
91,28,18.0,76.0,1,2,2,beta,mc
91,29,41.0,34.0,1,2,2,pareto,nc
91,30,65.0,24.0,1,1,1,pareto,nmc
91,31,17.0,55.00000000000001,2,1,3,pareto,nc
91,32,22.0,73.0,1,1,1,beta,nmc
91,33,31.0,55.00000000000001,2,2,4,pareto,nmc
91,34,42.0,55.00000000000001,2,2,4,beta,mc
91,35,22.0,73.0,1,1,1,beta,nc
91,36,40.0,56.00000000000001,1,1,0,ac,nc
91,37,47.0,51.0,2,2,4,pareto,mc
91,38,14.0,82.0,2,2,4,beta,mc
91,39,42.0,55.00000000000001,2,2,4,beta,nc
91,40,41.0,34.0,1,2,2,pareto,mc
91,41,42.0,55.00000000000001,2,2,4,beta,nmc
91,42,17.0,55.00000000000001,2,1,3,pareto,mc
