pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
40,1,25.0,70.0,1,2,2,pareto,nc
40,2,30.0,40.0,1,2,2,pareto,nc
40,3,44.0,35.0,1,1,1,pareto,mc
40,4,21.0,74.0,2,2,4,beta,nmc
40,5,10.0,68.0,2,2,4,pareto,nc
40,6,46.0,34.0,1,1,1,pareto,nc
40,7,46.0,34.0,1,1,1,pareto,mc
40,8,21.0,74.0,2,2,4,beta,nc
40,9,18.0,79.0,1,2,2,beta,nc
40,10,23.0,75.0,2,2,4,beta,nc
40,11,19.0,75.0,1,1,1,beta,nc
40,12,19.0,78.0,1,1,1,beta,mc
40,13,18.0,79.0,1,2,2,beta,mc
40,14,30.0,40.0,1,2,2,pareto,mc
40,15,50.0,50.0,1,1,0,ac,nc
40,16,46.0,34.0,2,1,3,pareto,nc
40,17,10.0,68.0,2,2,4,pareto,nmc
40,18,67.0,25.0,2,2,4,pareto,nc
40,19,19.0,76.0,2,1,3,beta,mc
40,20,67.0,25.0,2,2,4,pareto,nmc
40,21,19.0,75.0,1,1,1,beta,nmc
40,22,22.0,76.0,2,1,3,beta,mc
40,23,45.0,36.0,2,1,3,pareto,nc
40,24,19.0,78.0,1,1,1,beta,nc
40,25,46.0,34.0,2,1,3,pareto,mc
40,26,25.0,70.0,1,2,2,pareto,mc
40,27,23.0,75.0,2,2,4,beta,mc
40,28,40.0,56.00000000000001,1,1,0,ac,nc
40,29,21.0,76.0,1,2,2,beta,nc
40,30,10.0,68.0,2,2,4,pareto,mc
40,31,44.0,35.0,1,1,1,pareto,nc
40,32,19.0,78.0,1,1,1,beta,nmc
40,33,19.0,76.0,2,1,3,beta,nc
40,34,46.0,34.0,1,1,1,pareto,nmc
40,35,19.0,75.0,1,1,1,beta,mc
40,36,21.0,74.0,2,2,4,beta,mc
40,37,23.0,75.0,2,2,4,beta,nmc
40,38,21.0,76.0,1,2,2,beta,mc
40,39,67.0,25.0,2,2,4,pareto,mc
40,40,44.0,35.0,1,1,1,pareto,nmc
40,41,22.0,76.0,2,1,3,beta,nc
40,42,45.0,36.0,2,1,3,pareto,mc
