pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
226,1,12.0,84.0,2,2,4,beta,nc
226,2,59.0,36.0,2,2,4,pareto,nc
226,3,24.0,68.0,2,1,3,beta,mc
226,4,12.0,84.0,2,2,4,beta,nmc
226,5,12.0,84.0,2,2,4,beta,mc
226,6,31.0,53.0,2,2,4,pareto,mc
226,7,15.0,83.0,1,1,1,beta,nmc
226,8,15.0,83.0,1,1,1,beta,nc
226,9,20.0,76.0,1,1,1,beta,mc
226,10,25.0,71.0,2,2,4,beta,nmc
226,11,31.0,53.0,2,2,4,pareto,nc
226,12,33.0,42.0,1,1,1,pareto,nc
226,13,7.0,91.0,2,1,3,beta,mc
226,14,50.0,50.0,1,1,0,ac,nc
226,15,7.0,91.0,2,1,3,beta,nc
226,16,20.0,76.0,1,1,1,beta,nc
226,17,20.0,76.0,1,1,1,beta,nmc
226,18,14.0,70.0,1,1,1,pareto,nmc
226,19,25.0,71.0,2,2,4,beta,nc
226,20,33.0,42.0,1,1,1,pareto,mc
226,21,41.0,33.0,1,2,2,pareto,nc
226,22,31.0,53.0,2,2,4,pareto,nmc
226,23,59.0,36.0,2,2,4,pareto,mc
226,24,40.0,56.00000000000001,1,1,0,ac,nc
226,25,25.0,46.0,2,1,3,pareto,nc
226,26,59.0,36.0,2,2,4,pareto,nmc
226,27,25.0,46.0,2,1,3,pareto,mc
226,28,14.0,70.0,1,1,1,pareto,mc
226,29,31.0,44.0,2,1,3,pareto,mc
226,30,41.0,33.0,1,2,2,pareto,mc
226,31,55.0,44.0,1,2,2,pareto,nc
226,32,31.0,44.0,2,1,3,pareto,nc
226,33,14.0,70.0,1,1,1,pareto,nc
226,34,20.0,73.0,1,2,2,beta,nc
226,35,55.0,44.0,1,2,2,pareto,mc
226,36,27.0,70.0,1,2,2,beta,nc
226,37,27.0,70.0,1,2,2,beta,mc
226,38,20.0,73.0,1,2,2,beta,mc
226,39,15.0,83.0,1,1,1,beta,mc
226,40,24.0,68.0,2,1,3,beta,nc
226,41,25.0,71.0,2,2,4,beta,mc
226,42,33.0,42.0,1,1,1,pareto,nmc
