pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,data_rel,dist,mono
6,1,61.0,32.0,1,1,1,pareto,non_mono_cut
6,2,54.0,35.0,2,1,3,pareto,no_cut
6,3,53.0,28.000000000000004,2,2,4,pareto,no_cut
6,4,23.0,74.0,2,1,3,beta,non_mono_cut
6,5,20.0,56.99999999999999,1,2,2,pareto,mono_cut
6,6,25.0,67.0,2,2,4,beta,non_mono_cut
6,7,50.0,50.0,1,1,0,ac,no_cut
6,8,28.0,63.0,1,1,1,beta,mono_cut
6,9,30.0,67.0,2,1,3,beta,mono_cut
6,10,54.0,35.0,2,1,3,pareto,non_mono_cut
6,11,46.0,39.0,2,2,4,pareto,no_cut
6,12,27.0,70.0,1,2,2,beta,non_mono_cut
6,13,61.0,32.0,1,1,1,pareto,no_cut
6,14,34.0,43.0,1,2,2,pareto,no_cut
6,15,21.0,76.0,1,2,2,beta,mono_cut
6,16,23.0,74.0,2,1,3,beta,no_cut
6,17,16.0,81.0,2,2,4,beta,non_mono_cut
6,18,71.0,28.999999999999996,2,1,3,pareto,non_mono_cut
6,19,46.0,39.0,2,2,4,pareto,mono_cut
6,20,16.0,81.0,2,2,4,beta,no_cut
6,21,16.0,81.0,2,2,4,beta,mono_cut
6,22,54.0,35.0,2,1,3,pareto,mono_cut
6,23,71.0,28.999999999999996,2,1,3,pareto,mono_cut
6,24,61.0,32.0,1,1,1,pareto,mono_cut
6,25,27.0,70.0,1,2,2,beta,no_cut
6,26,23.0,54.0,1,1,1,pareto,mono_cut
6,27,40.0,56.00000000000001,1,1,0,ac,no_cut
6,28,20.0,56.99999999999999,1,2,2,pareto,non_mono_cut
6,29,37.0,57.99999999999999,1,1,1,beta,non_mono_cut
6,30,37.0,57.99999999999999,1,1,1,beta,no_cut
6,31,23.0,54.0,1,1,1,pareto,no_cut
6,32,20.0,56.99999999999999,1,2,2,pareto,no_cut
6,33,21.0,76.0,1,2,2,beta,no_cut
6,34,25.0,67.0,2,2,4,beta,no_cut
6,35,23.0,74.0,2,1,3,beta,mono_cut
6,36,53.0,28.000000000000004,2,2,4,pareto,mono_cut
6,37,25.0,67.0,2,2,4,beta,mono_cut
6,38,27.0,70.0,1,2,2,beta,mono_cut
6,39,34.0,43.0,1,2,2,pareto,mono_cut
6,40,28.0,63.0,1,1,1,beta,non_mono_cut
6,41,53.0,28.000000000000004,2,2,4,pareto,non_mono_cut
6,42,37.0,57.99999999999999,1,1,1,beta,mono_cut
