pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
23,1,31.0,65.0,2,1,3,beta,mc
23,2,18.0,77.0,2,1,3,beta,nc
23,3,71.0,27.0,1,2,2,pareto,nc
23,4,26.0,67.0,1,2,2,beta,nc
23,5,50.0,50.0,1,1,0,ac,nc
23,6,27.0,70.0,2,2,4,beta,mc
23,7,27.0,70.0,2,2,4,beta,nc
23,8,22.0,49.0,1,1,1,pareto,nc
23,9,71.0,27.0,1,2,2,pareto,mc
23,10,31.0,50.0,2,1,3,pareto,mc
23,11,31.0,65.0,2,1,3,beta,nc
23,12,33.0,62.0,1,1,1,beta,mc
23,13,9.0,88.0,2,2,4,beta,nc
23,14,22.0,49.0,1,1,1,pareto,nmc
23,15,21.0,73.0,1,2,2,beta,mc
23,16,33.0,62.0,1,1,1,beta,nmc
23,17,36.0,62.0,1,1,1,beta,nmc
23,18,22.0,49.0,1,1,1,pareto,mc
23,19,26.0,67.0,1,2,2,beta,mc
23,20,33.0,42.0,2,1,3,pareto,nc
23,21,9.0,88.0,2,2,4,beta,nmc
23,22,33.0,62.0,1,1,1,beta,nc
23,23,9.0,88.0,2,2,4,beta,mc
23,24,40.0,56.00000000000001,1,1,0,ac,nc
23,25,18.0,77.0,2,1,3,beta,mc
23,26,56.0,38.0,2,2,4,pareto,nmc
23,27,44.0,33.0,1,1,1,pareto,nc
23,28,63.0,24.0,2,2,4,pareto,nc
23,29,13.0,68.0,1,2,2,pareto,nc
23,30,44.0,33.0,1,1,1,pareto,nmc
23,31,63.0,24.0,2,2,4,pareto,nmc
23,32,44.0,33.0,1,1,1,pareto,mc
23,33,36.0,62.0,1,1,1,beta,mc
23,34,33.0,42.0,2,1,3,pareto,mc
23,35,56.0,38.0,2,2,4,pareto,nc
23,36,13.0,68.0,1,2,2,pareto,mc
23,37,31.0,50.0,2,1,3,pareto,nc
23,38,63.0,24.0,2,2,4,pareto,mc
23,39,56.0,38.0,2,2,4,pareto,mc
23,40,27.0,70.0,2,2,4,beta,nmc
23,41,36.0,62.0,1,1,1,beta,nc
23,42,21.0,73.0,1,2,2,beta,nc
