pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
154,1,19.0,78.0,2,1,3,beta,nc
154,2,23.0,71.0,2,2,4,beta,mc
154,3,42.0,42.0,1,1,1,pareto,nc
154,4,55.0,36.0,1,1,1,pareto,mc
154,5,22.0,76.0,1,1,1,beta,mc
154,6,42.0,42.0,1,1,1,pareto,mc
154,7,50.0,50.0,1,1,0,ac,nc
154,8,18.0,80.0,1,1,1,beta,nc
154,9,19.0,78.0,2,1,3,beta,mc
154,10,19.0,77.0,1,2,2,beta,mc
154,11,78.0,22.0,1,2,2,pareto,mc
154,12,28.0,53.0,2,2,4,pareto,nc
154,13,15.0,81.0,2,1,3,beta,nc
154,14,78.0,22.0,1,2,2,pareto,nc
154,15,23.0,71.0,2,2,4,beta,nc
154,16,59.0,25.0,2,1,3,pareto,mc
154,17,18.0,80.0,1,1,1,beta,mc
154,18,22.0,76.0,1,1,1,beta,nc
154,19,28.0,53.0,2,2,4,pareto,mc
154,20,23.0,71.0,2,2,4,beta,mc
154,21,19.0,77.0,1,2,2,beta,nc
154,22,55.0,36.0,1,1,1,pareto,nmc
154,23,46.0,35.0,2,2,4,pareto,mc
154,24,23.0,71.0,2,2,4,beta,nmc
154,25,55.0,30.0,2,1,3,pareto,nc
154,26,15.0,81.0,2,1,3,beta,mc
154,27,9.0,87.0,1,2,2,beta,mc
154,28,42.0,42.0,1,1,1,pareto,nmc
154,29,18.0,80.0,1,1,1,beta,nmc
154,30,59.0,25.0,2,1,3,pareto,nc
154,31,40.0,56.00000000000001,1,1,0,ac,nc
154,32,28.0,53.0,2,2,4,pareto,nmc
154,33,63.0,24.0,1,2,2,pareto,mc
154,34,22.0,76.0,1,1,1,beta,nmc
154,35,46.0,35.0,2,2,4,pareto,nc
154,36,46.0,35.0,2,2,4,pareto,nmc
154,37,63.0,24.0,1,2,2,pareto,nc
154,38,55.0,30.0,2,1,3,pareto,mc
154,39,9.0,87.0,1,2,2,beta,nc
154,40,55.0,36.0,1,1,1,pareto,nc
154,41,23.0,71.0,2,2,4,beta,nmc
154,42,23.0,71.0,2,2,4,beta,nc
