pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
4,1,25.0,73.0,1,2,2,beta,nc
4,2,18.0,77.0,1,1,1,beta,nc
4,3,24.0,59.0,1,1,1,pareto,mc
4,4,18.0,77.0,1,1,1,beta,nmc
4,5,20.0,57.99999999999999,2,2,4,pareto,nc
4,6,50.0,50.0,1,1,0,ac,nc
4,7,38.0,34.0,1,2,2,pareto,mc
4,8,12.0,85.0,2,1,3,beta,mc
4,9,28.0,67.0,2,2,4,beta,nmc
4,10,12.0,85.0,2,1,3,beta,nc
4,11,26.0,69.0,2,2,4,beta,nmc
4,12,38.0,34.0,1,2,2,pareto,nc
4,13,52.0,38.0,1,1,1,pareto,nmc
4,14,43.0,38.0,2,2,4,pareto,nc
4,15,52.0,38.0,1,1,1,pareto,nc
4,16,52.0,38.0,1,1,1,pareto,mc
4,17,59.0,27.0,2,1,3,pareto,nc
4,18,28.0,67.0,2,2,4,beta,mc
4,19,43.0,38.0,2,2,4,pareto,mc
4,20,24.0,59.0,1,1,1,pareto,nmc
4,21,20.0,57.99999999999999,2,2,4,pareto,mc
4,22,14.0,80.0,1,1,1,beta,mc
4,23,31.0,47.0,1,2,2,pareto,mc
4,24,14.0,80.0,1,1,1,beta,nc
4,25,26.0,69.0,2,2,4,beta,mc
4,26,24.0,59.0,1,1,1,pareto,nc
4,27,59.0,27.0,2,1,3,pareto,mc
4,28,16.0,80.0,1,2,2,beta,mc
4,29,20.0,57.99999999999999,2,2,4,pareto,nmc
4,30,14.0,80.0,1,1,1,beta,nmc
4,31,25.0,47.0,2,1,3,pareto,mc
4,32,31.0,47.0,1,2,2,pareto,nc
4,33,18.0,77.0,1,1,1,beta,mc
4,34,22.0,74.0,2,1,3,beta,nc
4,35,26.0,69.0,2,2,4,beta,nc
4,36,22.0,74.0,2,1,3,beta,mc
4,37,43.0,38.0,2,2,4,pareto,nmc
4,38,25.0,47.0,2,1,3,pareto,nc
4,39,16.0,80.0,1,2,2,beta,nc
4,40,40.0,56.00000000000001,1,1,0,ac,nc
4,41,28.0,67.0,2,2,4,beta,nc
4,42,25.0,73.0,1,2,2,beta,mc
