pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
177,1,15.0,83.0,1,1,1,beta,mc
177,2,32.0,64.0,2,2,4,beta,nmc
177,3,54.0,36.0,2,2,4,pareto,nc
177,4,20.0,76.0,1,1,1,beta,mc
177,5,15.0,83.0,1,1,1,beta,nc
177,6,18.0,78.0,2,2,4,beta,mc
177,7,20.0,76.0,1,1,1,beta,nmc
177,8,54.0,36.0,2,2,4,pareto,nmc
177,9,54.0,36.0,2,2,4,pareto,mc
177,10,43.0,38.0,2,1,3,pareto,mc
177,11,31.0,43.0,1,2,2,pareto,nc
177,12,21.0,76.0,2,1,3,beta,mc
177,13,31.0,43.0,1,2,2,pareto,mc
177,14,32.0,64.0,2,2,4,beta,mc
177,15,50.0,50.0,1,1,0,ac,nc
177,16,61.0,30.0,2,2,4,pareto,nc
177,17,16.0,76.0,1,2,2,beta,nc
177,18,22.0,49.0,2,1,3,pareto,mc
177,19,18.0,56.99999999999999,1,1,1,pareto,nmc
177,20,61.0,30.0,2,2,4,pareto,nmc
177,21,21.0,76.0,2,1,3,beta,nc
177,22,18.0,56.99999999999999,1,1,1,pareto,nc
177,23,58.0,31.0,1,1,1,pareto,nc
177,24,15.0,83.0,1,1,1,beta,nmc
177,25,53.0,27.0,1,2,2,pareto,mc
177,26,19.0,80.0,1,2,2,beta,nc
177,27,20.0,76.0,1,1,1,beta,nc
177,28,19.0,80.0,1,2,2,beta,mc
177,29,18.0,78.0,2,2,4,beta,nmc
177,30,15.0,83.0,2,1,3,beta,nc
177,31,43.0,38.0,2,1,3,pareto,nc
177,32,18.0,78.0,2,2,4,beta,nc
177,33,61.0,30.0,2,2,4,pareto,mc
177,34,15.0,83.0,2,1,3,beta,mc
177,35,40.0,56.00000000000001,1,1,0,ac,nc
177,36,53.0,27.0,1,2,2,pareto,nc
177,37,58.0,31.0,1,1,1,pareto,mc
177,38,18.0,56.99999999999999,1,1,1,pareto,mc
177,39,32.0,64.0,2,2,4,beta,nc
177,40,58.0,31.0,1,1,1,pareto,nmc
177,41,16.0,76.0,1,2,2,beta,mc
177,42,22.0,49.0,2,1,3,pareto,nc
