pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
127,1,51.0,32.0,2,1,3,pareto,mc
127,2,50.0,50.0,1,1,0,ac,nc
127,3,23.0,65.0,2,1,3,pareto,mc
127,4,41.0,41.0,2,2,4,pareto,nmc
127,5,17.0,78.0,1,2,2,beta,mc
127,6,18.0,77.0,1,1,1,beta,nc
127,7,21.0,74.0,2,2,4,beta,nmc
127,8,13.0,83.0,1,1,1,beta,nmc
127,9,31.0,64.0,2,1,3,beta,nc
127,10,39.0,47.0,2,2,4,pareto,mc
127,11,43.0,34.0,1,1,1,pareto,nc
127,12,65.0,28.999999999999996,1,2,2,pareto,nc
127,13,17.0,78.0,1,2,2,beta,nc
127,14,21.0,74.0,2,2,4,beta,mc
127,15,25.0,71.0,2,1,3,beta,nc
127,16,25.0,71.0,2,1,3,beta,mc
127,17,23.0,65.0,2,1,3,pareto,nc
127,18,13.0,83.0,1,1,1,beta,nc
127,19,51.0,32.0,2,1,3,pareto,nc
127,20,14.0,81.0,2,2,4,beta,nmc
127,21,18.0,77.0,1,1,1,beta,nmc
127,22,52.0,40.0,1,1,1,pareto,nc
127,23,61.0,35.0,1,2,2,pareto,nc
127,24,39.0,47.0,2,2,4,pareto,nc
127,25,41.0,41.0,2,2,4,pareto,mc
127,26,14.0,81.0,2,2,4,beta,nc
127,27,43.0,34.0,1,1,1,pareto,mc
127,28,52.0,40.0,1,1,1,pareto,mc
127,29,61.0,35.0,1,2,2,pareto,mc
127,30,43.0,34.0,1,1,1,pareto,nmc
127,31,31.0,64.0,2,1,3,beta,mc
127,32,14.0,81.0,2,2,4,beta,mc
127,33,13.0,83.0,1,1,1,beta,mc
127,34,41.0,41.0,2,2,4,pareto,nc
127,35,65.0,28.999999999999996,1,2,2,pareto,mc
127,36,21.0,78.0,1,2,2,beta,mc
127,37,18.0,77.0,1,1,1,beta,mc
127,38,21.0,74.0,2,2,4,beta,nc
127,39,40.0,56.00000000000001,1,1,0,ac,nc
127,40,39.0,47.0,2,2,4,pareto,nmc
127,41,52.0,40.0,1,1,1,pareto,nmc
127,42,21.0,78.0,1,2,2,beta,nc
