pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
185,1,50.0,50.0,1,1,0,ac,nc
185,2,13.0,61.0,2,1,3,pareto,nc
185,3,14.0,84.0,2,2,4,beta,mc
185,4,16.0,81.0,2,2,4,beta,nmc
185,5,35.0,62.0,2,2,4,pareto,nc
185,6,13.0,61.0,2,1,3,pareto,mc
185,7,34.0,38.0,2,1,3,pareto,nc
185,8,67.0,25.0,1,1,1,pareto,nmc
185,9,16.0,81.0,2,2,4,beta,mc
185,10,13.0,83.0,2,1,3,beta,mc
185,11,46.0,31.0,2,2,4,pareto,nc
185,12,26.0,70.0,1,1,1,beta,nmc
185,13,77.0,22.0,1,1,1,pareto,nmc
185,14,21.0,52.0,1,2,2,pareto,mc
185,15,14.0,82.0,1,1,1,beta,mc
185,16,67.0,25.0,1,1,1,pareto,nc
185,17,35.0,62.0,2,2,4,pareto,mc
185,18,26.0,70.0,1,1,1,beta,nc
185,19,28.0,67.0,2,1,3,beta,mc
185,20,46.0,31.0,2,2,4,pareto,nmc
185,21,77.0,22.0,1,1,1,pareto,mc
185,22,35.0,62.0,2,2,4,pareto,nmc
185,23,46.0,31.0,2,2,4,pareto,mc
185,24,11.0,87.0,1,2,2,beta,nc
185,25,14.0,84.0,2,2,4,beta,nc
185,26,34.0,38.0,2,1,3,pareto,mc
185,27,28.0,67.0,2,1,3,beta,nc
185,28,13.0,83.0,2,1,3,beta,nc
185,29,11.0,87.0,1,2,2,beta,mc
185,30,14.0,84.0,2,2,4,beta,nmc
185,31,25.0,72.0,1,2,2,beta,mc
185,32,25.0,72.0,1,2,2,beta,nc
185,33,40.0,56.00000000000001,1,1,0,ac,nc
185,34,16.0,81.0,2,2,4,beta,nc
185,35,26.0,70.0,1,1,1,beta,mc
185,36,77.0,22.0,1,1,1,pareto,nc
185,37,21.0,52.0,1,2,2,pareto,nc
185,38,14.0,82.0,1,1,1,beta,nc
185,39,40.0,35.0,1,2,2,pareto,mc
185,40,67.0,25.0,1,1,1,pareto,mc
185,41,40.0,35.0,1,2,2,pareto,nc
185,42,14.0,82.0,1,1,1,beta,nmc
