pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
158,1,17.0,81.0,1,1,1,beta,mc
158,2,73.0,26.0,2,2,4,pareto,nc
158,3,68.0,28.000000000000004,1,1,1,pareto,mc
158,4,36.0,56.00000000000001,2,2,4,beta,nc
158,5,23.0,73.0,1,1,1,beta,mc
158,6,50.0,50.0,1,1,0,ac,nc
158,7,73.0,26.0,2,2,4,pareto,mc
158,8,62.0,28.000000000000004,1,1,1,pareto,nc
158,9,26.0,70.0,2,1,3,beta,mc
158,10,40.0,42.0,1,2,2,pareto,nc
158,11,18.0,80.0,1,2,2,beta,nc
158,12,18.0,80.0,1,2,2,beta,mc
158,13,22.0,51.0,1,2,2,pareto,mc
158,14,16.0,82.0,2,1,3,beta,nc
158,15,69.0,27.0,2,1,3,pareto,mc
158,16,62.0,28.000000000000004,1,1,1,pareto,nmc
158,17,9.0,87.0,2,2,4,beta,nmc
158,18,22.0,51.0,1,2,2,pareto,nc
158,19,53.0,36.0,2,1,3,pareto,mc
158,20,23.0,73.0,1,1,1,beta,nc
158,21,68.0,28.000000000000004,1,1,1,pareto,nc
158,22,16.0,82.0,2,1,3,beta,mc
158,23,24.0,72.0,1,2,2,beta,nc
158,24,17.0,81.0,1,1,1,beta,nc
158,25,62.0,28.000000000000004,1,1,1,pareto,mc
158,26,21.0,53.0,2,2,4,pareto,nmc
158,27,40.0,56.00000000000001,1,1,0,ac,nc
158,28,36.0,56.00000000000001,2,2,4,beta,mc
158,29,73.0,26.0,2,2,4,pareto,nmc
158,30,53.0,36.0,2,1,3,pareto,nc
158,31,24.0,72.0,1,2,2,beta,mc
158,32,9.0,87.0,2,2,4,beta,nc
158,33,36.0,56.00000000000001,2,2,4,beta,nmc
158,34,17.0,81.0,1,1,1,beta,nmc
158,35,21.0,53.0,2,2,4,pareto,nc
158,36,21.0,53.0,2,2,4,pareto,mc
158,37,9.0,87.0,2,2,4,beta,mc
158,38,23.0,73.0,1,1,1,beta,nmc
158,39,69.0,27.0,2,1,3,pareto,nc
158,40,40.0,42.0,1,2,2,pareto,mc
158,41,26.0,70.0,2,1,3,beta,nc
158,42,68.0,28.000000000000004,1,1,1,pareto,nmc
