pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
234,1,32.0,61.0,2,2,4,beta,nc
234,2,30.0,63.0,2,1,3,beta,nc
234,3,24.0,47.0,1,2,2,pareto,mc
234,4,24.0,47.0,1,2,2,pareto,nc
234,5,12.0,85.0,1,1,1,beta,nmc
234,6,29.0,66.0,2,2,4,beta,nc
234,7,61.0,27.0,1,1,1,pareto,mc
234,8,18.0,78.0,2,1,3,beta,nc
234,9,32.0,61.0,2,2,4,beta,mc
234,10,61.0,27.0,1,1,1,pareto,nc
234,11,29.0,66.0,2,2,4,beta,nmc
234,12,16.0,64.0,2,2,4,pareto,nc
234,13,35.0,44.0,2,1,3,pareto,mc
234,14,61.0,27.0,1,1,1,pareto,nmc
234,15,30.0,63.0,2,1,3,beta,mc
234,16,27.0,71.0,1,1,1,beta,mc
234,17,21.0,50.0,2,2,4,pareto,mc
234,18,22.0,73.0,1,2,2,beta,mc
234,19,21.0,50.0,2,2,4,pareto,nmc
234,20,12.0,85.0,1,1,1,beta,nc
234,21,50.0,50.0,1,1,0,ac,nc
234,22,27.0,71.0,1,1,1,beta,nc
234,23,40.0,56.00000000000001,1,1,0,ac,nc
234,24,16.0,79.0,1,2,2,beta,nc
234,25,16.0,64.0,2,2,4,pareto,mc
234,26,31.0,39.0,2,1,3,pareto,mc
234,27,18.0,78.0,2,1,3,beta,mc
234,28,35.0,44.0,2,1,3,pareto,nc
234,29,43.0,39.0,1,2,2,pareto,nc
234,30,49.0,34.0,1,1,1,pareto,mc
234,31,16.0,79.0,1,2,2,beta,mc
234,32,31.0,39.0,2,1,3,pareto,nc
234,33,27.0,71.0,1,1,1,beta,nmc
234,34,22.0,73.0,1,2,2,beta,nc
234,35,49.0,34.0,1,1,1,pareto,nmc
234,36,16.0,64.0,2,2,4,pareto,nmc
234,37,43.0,39.0,1,2,2,pareto,mc
234,38,49.0,34.0,1,1,1,pareto,nc
234,39,12.0,85.0,1,1,1,beta,mc
234,40,21.0,50.0,2,2,4,pareto,nc
234,41,32.0,61.0,2,2,4,beta,nmc
234,42,29.0,66.0,2,2,4,beta,mc
