pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
46,1,43.0,51.0,2,2,4,beta,nmc
46,2,25.0,72.0,1,1,1,beta,nc
46,3,23.0,49.0,1,1,1,pareto,nmc
46,4,36.0,43.0,2,2,4,pareto,mc
46,5,23.0,49.0,1,1,1,pareto,mc
46,6,17.0,61.0,1,1,1,pareto,nmc
46,7,23.0,71.0,2,1,3,beta,mc
46,8,28.0,66.0,2,2,4,beta,mc
46,9,39.0,34.0,2,1,3,pareto,mc
46,10,50.0,50.0,1,1,0,ac,nc
46,11,30.0,64.0,1,1,1,beta,nmc
46,12,22.0,75.0,1,2,2,beta,mc
46,13,25.0,72.0,1,1,1,beta,mc
46,14,36.0,43.0,2,2,4,pareto,nmc
46,15,25.0,72.0,1,1,1,beta,nmc
46,16,51.0,37.0,2,2,4,pareto,mc
46,17,23.0,71.0,2,1,3,beta,nc
46,18,43.0,51.0,2,2,4,beta,nc
46,19,17.0,61.0,1,1,1,pareto,nc
46,20,39.0,34.0,2,1,3,pareto,nc
46,21,23.0,49.0,1,1,1,pareto,nc
46,22,51.0,37.0,2,2,4,pareto,nc
46,23,27.0,67.0,1,2,2,beta,nc
46,24,29.0,41.0,1,2,2,pareto,mc
46,25,43.0,39.0,1,2,2,pareto,nc
46,26,43.0,38.0,2,1,3,pareto,nc
46,27,40.0,56.00000000000001,1,1,0,ac,nc
46,28,17.0,80.0,2,1,3,beta,nc
46,29,43.0,38.0,2,1,3,pareto,mc
46,30,36.0,43.0,2,2,4,pareto,nc
46,31,51.0,37.0,2,2,4,pareto,nmc
46,32,43.0,51.0,2,2,4,beta,mc
46,33,28.0,66.0,2,2,4,beta,nc
46,34,27.0,67.0,1,2,2,beta,mc
46,35,30.0,64.0,1,1,1,beta,nc
46,36,29.0,41.0,1,2,2,pareto,nc
46,37,43.0,39.0,1,2,2,pareto,mc
46,38,22.0,75.0,1,2,2,beta,nc
46,39,17.0,61.0,1,1,1,pareto,mc
46,40,30.0,64.0,1,1,1,beta,mc
46,41,28.0,66.0,2,2,4,beta,nmc
46,42,17.0,80.0,2,1,3,beta,mc
