pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
61,1,48.0,35.0,1,2,2,pareto,nc
61,2,21.0,76.0,2,2,4,beta,nmc
61,3,21.0,76.0,2,2,4,beta,nc
61,4,53.0,35.0,2,2,4,pareto,nc
61,5,48.0,35.0,1,2,2,pareto,mc
61,6,20.0,56.99999999999999,2,1,3,pareto,nc
61,7,20.0,76.0,2,2,4,beta,mc
61,8,28.0,70.0,1,2,2,beta,nc
61,9,9.0,88.0,2,1,3,beta,mc
61,10,52.0,32.0,2,2,4,pareto,mc
61,11,20.0,56.99999999999999,2,1,3,pareto,mc
61,12,49.0,34.0,1,1,1,pareto,nc
61,13,22.0,67.0,2,1,3,beta,nc
61,14,50.0,50.0,1,1,0,ac,nc
61,15,53.0,35.0,2,2,4,pareto,nmc
61,16,27.0,68.0,1,1,1,beta,mc
61,17,53.0,35.0,2,2,4,pareto,mc
61,18,22.0,67.0,2,1,3,beta,mc
61,19,28.0,70.0,1,2,2,beta,mc
61,20,20.0,76.0,2,2,4,beta,nmc
61,21,9.0,88.0,2,1,3,beta,nc
61,22,20.0,76.0,2,2,4,beta,nc
61,23,70.0,30.0,1,1,1,pareto,nc
61,24,49.0,34.0,1,1,1,pareto,mc
61,25,27.0,68.0,1,1,1,beta,nmc
61,26,52.0,32.0,2,2,4,pareto,nmc
61,27,27.0,68.0,1,1,1,beta,nc
61,28,24.0,47.0,1,2,2,pareto,mc
61,29,22.0,49.0,2,1,3,pareto,mc
61,30,24.0,47.0,1,2,2,pareto,nc
61,31,32.0,64.0,1,1,1,beta,mc
61,32,32.0,64.0,1,1,1,beta,nmc
61,33,18.0,79.0,1,2,2,beta,mc
61,34,49.0,34.0,1,1,1,pareto,nmc
61,35,21.0,76.0,2,2,4,beta,mc
61,36,18.0,79.0,1,2,2,beta,nc
61,37,70.0,30.0,1,1,1,pareto,nmc
61,38,40.0,56.00000000000001,1,1,0,ac,nc
61,39,52.0,32.0,2,2,4,pareto,nc
61,40,32.0,64.0,1,1,1,beta,nc
61,41,70.0,30.0,1,1,1,pareto,mc
61,42,22.0,49.0,2,1,3,pareto,nc
