pid,gid,est_gap,est_ratio,comp_gap,comp_ratio,rel,dist,cut
3,1,15.0,61.0,1,2,2,pareto,mc
3,2,14.0,80.0,2,1,3,beta,nc
3,3,64.0,33.0,1,2,2,pareto,nc
3,4,51.0,28.999999999999996,2,1,3,pareto,nc
3,5,54.0,41.0,1,1,1,pareto,nc
3,6,41.0,37.0,2,1,3,pareto,mc
3,7,57.0,28.000000000000004,1,1,1,pareto,mc
3,8,33.0,48.0,2,2,4,pareto,nc
3,9,57.0,28.000000000000004,2,2,4,pareto,mc
3,10,54.0,41.0,1,1,1,pareto,mc
3,11,50.0,50.0,1,1,0,ac,nc
3,12,20.0,76.0,1,2,2,beta,mc
3,13,21.0,77.0,2,2,4,beta,nc
3,14,25.0,72.0,2,2,4,beta,nc
3,15,37.0,53.0,1,1,1,beta,nc
3,16,25.0,72.0,2,2,4,beta,mc
3,17,33.0,48.0,2,2,4,pareto,nmc
3,18,18.0,77.0,2,1,3,beta,nc
3,19,27.0,69.0,1,1,1,beta,nc
3,20,57.0,28.000000000000004,1,1,1,pareto,nc
3,21,37.0,53.0,1,1,1,beta,nmc
3,22,27.0,69.0,1,1,1,beta,mc
3,23,33.0,48.0,2,2,4,pareto,mc
3,24,37.0,53.0,1,1,1,beta,mc
3,25,54.0,41.0,1,1,1,pareto,nmc
3,26,15.0,61.0,1,2,2,pareto,nc
3,27,20.0,76.0,1,2,2,beta,nc
3,28,40.0,56.00000000000001,1,1,0,ac,nc
3,29,41.0,37.0,2,1,3,pareto,nc
3,30,18.0,77.0,2,1,3,beta,mc
3,31,19.0,74.0,1,2,2,beta,mc
3,32,25.0,72.0,2,2,4,beta,nmc
3,33,21.0,77.0,2,2,4,beta,mc
3,34,27.0,69.0,1,1,1,beta,nmc
3,35,57.0,28.000000000000004,2,2,4,pareto,nc
3,36,14.0,80.0,2,1,3,beta,mc
3,37,19.0,74.0,1,2,2,beta,nc
3,38,64.0,33.0,1,2,2,pareto,mc
3,39,51.0,28.999999999999996,2,1,3,pareto,mc
3,40,57.0,28.000000000000004,1,1,1,pareto,nmc
3,41,57.0,28.000000000000004,2,2,4,pareto,nmc
3,42,21.0,77.0,2,2,4,beta,nmc
